id_acident	data	hora	tipo_acide	cadloga	cadlogb	x	y
D071501005	25/07/2015	127	CT	4128	NULL	-46.524734	-23.506473
D071501006	18/07/2015	630	QM	6371	NULL	-46.555462	-23.517003
D071501007	27/07/2015	1840	QD	43777	NULL	-46.548291	-23.514925
D071501008	28/07/2015	1120	CT	10439	NULL	-46.54707	-23.524137
D071501009	31/07/2015	910	CO	36081	NULL	-46.554072	-23.529303
D071501010	05/07/2015	1230	QM	43777	NULL	-46.547311	-23.51481
D071501011	06/07/2015	1620	CO	4732	NULL	-46.597279	-23.567677
D071501012	03/07/2015	130	CO	3383	15304	-46.591091	-23.5674
D071501013	20/07/2015	1250	AT	16874	NULL	-46.59522	-23.56219
D071501014	20/07/2015	900	CL	9198	NULL	-46.601785	-23.563096
D071501015	15/07/2015	1710	CT	15304	NULL	-46.587027	-23.576793
D071501016	11/07/2015	2139	CH	15304	NULL	-46.598297	-23.562371
D071501017	04/07/2015	1958	CO	15304	NULL	-46.58752	-23.575486
D071501018	25/07/2015	2244	CO	11265	4732	-46.592413	-23.569137
D071501019	01/07/2015	851	CF	2181	NULL	-46.547741	-23.537495
D071501020	01/07/2015	1130	SI	2181	35125	-46.510323	-23.562197
D071501021	12/07/2015	1626	CT	2181	75433	-46.504497	-23.572591
D071501022	21/07/2015	2130	CO	44742	NULL	-46.522014	-23.53213
D071501023	31/07/2015	706	CO	2181	NULL	-46.506256	-23.567667
D071501024	07/07/2015	1109	CO	7645	NULL	-46.534271	-23.531894
D071501025	07/07/2015	1235	AT	7645	NULL	-46.537377	-23.53246
D071501026	10/07/2015	1320	CO	2181	19221	-46.530919	-23.543864
D071501027	06/07/2015	600	QM	1702	NULL	-46.520782	-23.531408
D071501028	17/07/2015	1200	CT	1702	44742	-46.521819	-23.531552
D071501029	18/07/2015	2120	AT	8725	NULL	-46.524877	-23.540768
D071501030	30/07/2015	530	CO	7645	NULL	-46.54187	-23.533326
D071501031	30/07/2015	2220	CO	7645	NULL	-46.537377	-23.53246
D071501032	24/07/2015	400	CO	7645	10581	-46.522732	-23.531681
D071501034	04/07/2015	2228	CF	19975	NULL	-46.499426	-23.537971
D071501035	09/07/2015	1830	CH	2181	NULL	-46.532911	-23.543445
D071501036	09/07/2015	2052	CF	6067	NULL	-46.508375	-23.535055
D071501037	12/07/2015	709	CH	15436	NULL	-46.497569	-23.535946
D071501038	15/07/2015	1530	CT	2181	NULL	-46.517245	-23.555381
D071501041	16/07/2015	1810	CT	7645	NULL	-46.534271	-23.531894
D071501042	07/07/2015	530	AT	1702	NULL	-46.502906	-23.530925
D071501043	03/07/2015	1830	CO	43408	NULL	-46.552653	-23.569795
D071501044	10/07/2015	740	CO	17824	NULL	-46.577469	-23.557891
D071501045	24/07/2015	1110	AT	17824	8079	-46.550705	-23.576152
D071501046	05/07/2015	2218	SI	15396	NULL	-46.569447	-23.559827
D071501047	20/07/2015	1902	CT	43408	4809	-46.560568	-23.563911
D071501048	22/07/2015	1838	CO	17824	NULL	-46.573973	-23.561942
D071501049	24/07/2015	1940	CO	1732	20236	-46.557175	-23.57539
D071501050	26/07/2015	2249	CO	1732	NULL	-46.557754	-23.578997
D071501051	29/07/2015	2115	CO	17824	NULL	-46.571023	-23.564573
D071501052	23/07/2015	900	AT	27094	NULL	-46.572157	-23.580201
D071501053	01/07/2015	1040	AT	14178	NULL	-46.559612	-23.551694
D071501054	02/07/2015	1007	CO	34122	19206	-46.575559	-23.540366
D071501055	02/07/2015	1500	CO	18068	NULL	-46.561292	-23.543487
D071501056	08/07/2015	723	CO	8119	NULL	-46.549655	-23.542182
D071501057	10/07/2015	1530	CO	6305	21705	-46.56229	-23.554524
D071501058	14/07/2015	740	CO	34122	19206	-46.575559	-23.540366
D071501059	14/07/2015	1446	CO	4144	4502	-46.548628	-23.542148
D071501060	14/07/2015	1305	CO	6239	74484	-46.559228	-23.562841
D071501061	21/07/2015	756	QD	4144	8687	-46.55576	-23.543599
D071501062	21/07/2015	1500	AT	1657	NULL	-46.556288	-23.543567
D071501063	24/07/2015	630	CO	99464	NULL	-46.633933	-23.541201
D071501064	21/07/2015	2100	CT	7645	16251	-46.552701	-23.535738
D071501065	31/07/2015	625	AT	34122	NULL	-46.569677	-23.539277
D071501066	06/07/2015	630	CO	7645	14154	-46.538347	-23.532537
D071501068	01/07/2015	1900	CO	7645	NULL	-46.552993	-23.535885
D071501070	09/07/2015	2128	CH	39626	NULL	-46.630884	-23.453967
D071501071	13/07/2015	1615	CL	7645	1657	-46.558162	-23.536949
D071501072	13/07/2015	1900	CO	6932	NULL	-46.570541	-23.558149
D071501073	28/07/2015	1500	QD	43408	1220	-46.572111	-23.556762
D071501074	29/07/2015	1955	CT	2268	262	-46.566492	-23.554455
D071501075	16/07/2015	554	QD	7645	NULL	-46.546472	-23.534593
D071501076	04/07/2015	1045	AT	18741	NULL	-46.530289	-23.55329
D071501077	13/07/2015	1300	AT	35211	4502	-46.541306	-23.546914
D071501078	23/07/2015	2212	AT	2440	NULL	-46.525942	-23.551526
D071501079	23/07/2015	910	QM	35211	NULL	-46.544941	-23.55354
D071501080	01/07/2015	617	AT	15032	NULL	-46.550273	-23.591433
D071501081	06/07/2015	1140	CO	17824	NULL	-46.556869	-23.574104
D071501082	13/07/2015	100	CL	19708	NULL	-46.550951	-23.582582
D071501083	22/07/2015	726	CO	15032	NULL	-46.561568	-23.582581
D071501084	13/07/2015	1204	AA	5425	NULL	-46.564166	-23.597322
D071501085	02/07/2015	630	CO	24338	NULL	-46.52528	-23.601752
D071501086	08/07/2015	750	CO	24338	NULL	-46.519062	-23.602747
D071501087	31/07/2015	1630	CO	15032	NULL	-46.543744	-23.594555
D071501088	05/07/2015	222	CO	14309	NULL	-46.555722	-23.6074
D071501089	05/07/2015	510	CO	34677	24338	-46.540469	-23.592497
D071501090	10/07/2015	2022	CO	20122	NULL	-46.562507	-23.584342
D071501092	24/07/2015	2322	AT	20122	NULL	-46.556017	-23.589488
D071501093	26/07/2015	1030	CT	8181	NULL	-46.556617	-23.609297
D071501094	28/07/2015	2331	CO	19104	NULL	-46.56216	-23.600006
D071501095	03/07/2015	1517	CO	27094	NULL	-46.571126	-23.575147
D071501097	16/07/2015	1045	CO	27094	NULL	-46.576995	-23.560777
D071501098	01/07/2015	1614	AT	13229	NULL	-46.574925	-23.532963
D071501099	17/07/2015	910	SI	4736	NULL	-46.567729	-23.534308
D071501100	20/07/2015	740	CL	13805	NULL	-46.568196	-23.538299
D071501102	30/07/2015	900	CL	13805	NULL	-46.572056	-23.539036
D071501103	15/07/2015	1914	CO	7936	NULL	-46.561716	-23.529785
D071501104	23/07/2015	2056	CO	8827	NULL	-46.557335	-23.53426
D071501105	25/07/2015	2110	AT	18347	4736	-46.565675	-23.533706
D071501106	27/07/2015	1930	AT	1657	NULL	-46.558802	-23.535239
D071501107	29/07/2015	705	CT	2775	4736	-46.555252	-23.530102
D071501108	22/07/2015	1900	CO	24338	NULL	-46.543567	-23.590391
D071501109	01/07/2015	2030	CL	13556	NULL	-46.589431	-23.590944
D071501110	01/07/2015	1912	CO	8955	NULL	-46.58308	-23.589583
D071501112	04/07/2015	430	CL	24338	NULL	-46.578582	-23.58468
D071501113	04/07/2015	700	CO	7497	NULL	-46.585217	-23.592629
D071501114	09/07/2015	330	CO	9660	11881	-46.586044	-23.584878
D071501115	17/07/2015	119	CL	15047	NULL	-46.580065	-23.579223
D071501116	17/07/2015	1657	CO	15275	NULL	-46.586451	-23.581504
D071501117	20/07/2015	1300	CT	24338	NULL	-46.578582	-23.58468
D071501118	26/07/2015	1018	CO	18535	NULL	-46.558918	-23.592787
D071501119	26/07/2015	1857	CO	8955	NULL	-46.579487	-23.593093
D071501120	26/07/2015	2030	CO	10935	NULL	-46.575252	-23.585464
D071501121	31/07/2015	1930	CO	26006	NULL	-46.565124	-23.583099
D071501122	02/07/2015	1330	AT	15047	NULL	-46.582479	-23.580294
D071501123	31/07/2015	1800	CO	19708	NULL	-46.574304	-23.578512
D071501124	16/07/2015	1400	QM	24338	NULL	-46.585745	-23.584116
D071501125	03/07/2015	810	AT	9499	NULL	-46.580605	-23.550871
D071501126	24/07/2015	1040	AT	906	NULL	-46.582415	-23.548248
D071501127	03/07/2015	2007	CO	11005	16355	-46.580317	-23.568002
D071501128	17/07/2015	2230	CT	14213	7033	-46.586948	-23.560004
D071501129	03/07/2015	1140	CO	14196	NULL	-46.544078	-23.572376
D071501130	20/07/2015	1014	AT	14196	NULL	-46.535029	-23.574333
D071501131	09/07/2015	1000	CO	10503	NULL	-46.539109	-23.5709
D071501132	22/07/2015	1430	AT	16594	NULL	-46.543912	-23.563205
D071501133	23/07/2015	1142	CO	8567	NULL	-46.540682	-23.576633
D071501134	29/07/2015	1230	CO	24792	NULL	-46.54407	-23.568103
D071501135	30/07/2015	1330	QM	9360	NULL	-46.541014	-23.563668
D071501136	17/07/2015	1530	AT	16971	NULL	-46.540883	-23.57258
D071501137	04/07/2015	1519	CL	1782	917	-46.534264	-23.573541
D071501138	23/07/2015	113	CH	4168	NULL	-46.539305	-23.565447
D071501141	01/07/2015	1920	CO	5630	141	-46.552935	-23.559617
D071501142	13/07/2015	1808	AT	19035	NULL	-46.588239	-23.541514
D071501143	27/07/2015	2112	CT	3653	NULL	-46.607864	-23.539372
D071501148	02/07/2015	1240	CO	1085	NULL	-46.702966	-23.631006
D071501149	03/07/2015	1800	AT	11063	NULL	-46.708994	-23.654284
D071501150	04/07/2015	640	QD	19844	NULL	-46.707006	-23.66319
D071501151	04/07/2015	1958	CO	10270	NULL	-46.722315	-23.644693
D071501152	06/07/2015	1410	CO	15620	NULL	-46.709535	-23.631738
D071501153	06/07/2015	1630	CL	5503	20474	-46.706373	-23.665323
D071501154	07/07/2015	1636	QD	19931	3109	-46.691972	-23.655317
D071501155	07/07/2015	1855	CL	10121	NULL	-46.70444	-23.659908
D071501156	05/07/2015	1140	AT	11063	NULL	-46.710632	-23.654459
D071501157	08/07/2015	1020	CO	24615	NULL	-46.710398	-23.631522
D071501158	09/07/2015	530	AT	10270	NULL	-46.713547	-23.645425
D071501159	09/07/2015	510	CL	19931	14743	-46.69835	-23.658581
D071501160	10/07/2015	1102	CO	35439	NULL	-46.695969	-23.641113
D071501161	11/07/2015	533	CH	222	35439	-46.697315	-23.640221
D071501162	12/07/2015	909	CO	999	35439	-46.698019	-23.639827
D071501163	13/07/2015	1140	CL	9600	14053	-46.717188	-23.641434
D071501164	14/07/2015	1000	CL	11350	9103	-46.700072	-23.634577
D071501165	17/07/2015	740	SI	6238	NULL	-46.7426	-23.536669
D071501166	18/07/2015	850	CO	6810	12808	-46.692525	-23.68018
D071501167	20/07/2015	815	CL	10198	NULL	-46.711763	-23.635234
D071501168	20/07/2015	1231	CO	551	NULL	-46.717457	-23.634506
D071501169	21/07/2015	720	CO	7176	3065	-46.70478	-23.65564
D071501170	23/07/2015	1030	CO	1085	NULL	-46.698655	-23.63333
D071501171	23/07/2015	1732	CL	9600	NULL	-46.720424	-23.637741
D071501172	24/07/2015	1020	CF	62860	3216	-46.722565	-23.647506
D071501173	24/07/2015	720	CP	10270	NULL	-46.702795	-23.644662
D071501174	27/07/2015	540	CO	11350	6238	-46.711726	-23.627817
D071501175	28/07/2015	1800	CL	10198	NULL	-46.711729	-23.640085
D071501176	28/07/2015	1938	CF	3216	NULL	-46.722712	-23.64704
D071501177	28/07/2015	1640	CL	17905	NULL	-46.706325	-23.658796
D071501178	17/07/2015	1800	CO	3216	NULL	-46.721042	-23.650869
D071501179	29/07/2015	1436	CT	10270	NULL	-46.707693	-23.646342
D071501181	17/07/2015	1710	QM	10270	NULL	-46.714809	-23.644927
D071501184	02/07/2015	1253	CL	32541	NULL	-46.691152	-23.780406
D071501185	03/07/2015	105	CH	33015	NULL	-46.734172	-23.801923
D071501186	03/07/2015	1015	CH	36045	NULL	-46.735541	-23.883393
D071501187	13/07/2015	400	CF	32541	NULL	-46.709774	-23.772596
D071501188	15/07/2015	836	CO	33015	NULL	-46.73476	-23.824148
D071501189	15/07/2015	1300	AT	33015	NULL	-46.733026	-23.825758
D071501190	16/07/2015	812	CO	33015	41808	-46.722947	-23.775684
D071501191	17/07/2015	1430	CT	15507	NULL	-46.716681	-23.764957
D071501192	18/07/2015	1530	AT	15507	NULL	-46.716681	-23.764957
D071501193	24/07/2015	730	CL	32541	NULL	-46.692915	-23.778203
D071501195	28/07/2015	830	CL	33015	36031	-46.731204	-23.82813
D071501196	31/07/2015	1400	AT	42122	NULL	-46.709211	-23.81334
D071501197	18/07/2015	100	CO	32541	NULL	-46.714916	-23.769773
D071501198	04/07/2015	2025	AT	15085	NULL	-46.649345	-23.694438
D071501199	08/07/2015	1755	CO	33015	NULL	-46.722232	-23.77515
D071501200	08/07/2015	2030	CL	38538	NULL	-46.757502	-23.854505
D071501201	10/07/2015	1720	CO	24939	NULL	-46.734878	-23.796209
D071501202	17/07/2015	2210	CO	33015	NULL	-46.736418	-23.806836
D071501203	18/07/2015	600	CT	98963	NULL	-46.799225	-23.467721
D071501205	06/07/2015	1530	QM	5606	NULL	-46.650567	-23.668869
D071501206	13/07/2015	1300	OU	17046	NULL	-46.654106	-23.675269
D071501207	09/07/2015	2045	CO	4734	NULL	-46.668185	-23.668567
D071501208	20/07/2015	854	CO	11116	NULL	-46.677118	-23.659666
D071501209	20/07/2015	1003	CO	16540	NULL	-46.653887	-23.681288
D071501210	21/07/2015	645	CO	5606	19064	-46.664081	-23.660856
D071501211	22/07/2015	1554	CL	15442	5606	-46.643182	-23.674042
D071501212	10/07/2015	1620	CT	5606	NULL	-46.643578	-23.673195
D071501213	30/07/2015	1710	CF	5606	NULL	-46.670031	-23.653511
D071501214	04/07/2015	2200	AT	5606	NULL	-46.642368	-23.675927
D071501215	09/07/2015	2045	CO	4736	NULL	-46.606496	-23.538875
D071501216	21/07/2015	1815	OU	5606	NULL	-46.640929	-23.6788
D071501217	24/07/2015	2038	CO	17866	NULL	-46.659101	-23.665139
D071501219	04/07/2015	1800	AT	17679	NULL	-46.792123	-23.671787
D071501220	05/07/2015	2101	AT	4975	NULL	-46.780854	-23.676628
D071501221	05/07/2015	1815	CO	4975	NULL	-46.780759	-23.678553
D071501222	03/07/2015	530	AT	72581	NULL	-46.776682	-23.671268
D071501224	08/07/2015	1307	CO	4975	NULL	-46.780759	-23.678553
D071501225	09/07/2015	1113	CT	99479	NULL	-46.771385	-23.663101
D071501226	10/07/2015	1620	CO	17772	NULL	-46.77305	-23.667503
D071501228	11/07/2015	2045	QD	17772	NULL	-46.773531	-23.673403
D071501229	09/07/2015	1200	OU	72581	NULL	-46.776597	-23.671506
D071501230	14/07/2015	1933	CO	21694	NULL	-46.787754	-23.643719
D071501232	15/07/2015	614	CT	17772	NULL	-46.773204	-23.669577
D071501233	16/07/2015	1100	CO	62360	NULL	-46.77462	-23.686012
D071501235	18/07/2015	947	CO	17772	NULL	-46.772832	-23.667493
D071501236	19/07/2015	420	CH	99924	NULL	-46.775299	-23.66711
D071501237	24/07/2015	2137	AT	6493	NULL	-46.782495	-23.661813
D071501238	24/07/2015	2303	CO	17772	NULL	-46.772135	-23.666849
D071501239	26/07/2015	1740	CO	29896	NULL	-46.785387	-23.646021
D071501240	27/07/2015	1500	CO	99924	NULL	-46.776142	-23.667942
D071501241	31/07/2015	1440	CT	6334	NULL	-46.772032	-23.666799
D071501242	31/07/2015	1640	AT	66178	NULL	-46.785868	-23.693593
D071501243	15/07/2015	240	QM	78147	NULL	-46.791828	-23.649669
D071501244	17/07/2015	1730	QM	74160	NULL	-46.780541	-23.680213
D071501245	23/07/2015	2030	CO	67608	6493	-46.791824	-23.660807
D071501246	12/07/2015	1800	AT	16151	NULL	-46.696014	-23.721727
D071501247	17/07/2015	1440	AT	10983	NULL	-46.699798	-23.710284
D071501248	23/07/2015	958	AT	15507	NULL	-46.698385	-23.713638
D071501249	19/07/2015	1105	CO	15405	NULL	-46.706161	-23.714342
D071501250	27/07/2015	1400	CL	15507	NULL	-46.699759	-23.709389
D071501252	27/07/2015	1800	CO	9913	NULL	-46.701538	-23.705871
D071501253	30/07/2015	830	CO	15507	NULL	-46.698631	-23.712264
D071501254	07/07/2015	135	CP	60019	NULL	-46.692766	-23.711927
D071501256	26/07/2015	41	CL	15507	NULL	-46.698806	-23.714578
D071501257	28/07/2015	2053	SI	60019	NULL	-46.692917	-23.711576
D071501258	02/07/2015	700	CO	20048	NULL	-46.676272	-23.66618
D071501259	02/07/2015	920	CT	20048	NULL	-46.668887	-23.670794
D071501260	07/07/2015	1012	AT	3592	NULL	-46.653241	-23.68227
D071501261	08/07/2015	720	CO	6896	NULL	-46.663449	-23.678391
D071501262	07/07/2015	1750	CO	4154	NULL	-46.674525	-23.68035
D071501263	11/07/2015	1220	CO	34824	NULL	-46.670227	-23.683121
D071501264	15/07/2015	800	QM	98750	NULL	-46.427752	-23.498722
D071501265	06/07/2015	2120	CO	75468	NULL	-46.667522	-23.680611
D071501266	09/07/2015	152	AT	16026	NULL	-46.664513	-23.686248
D071501267	14/07/2015	2129	CO	911	NULL	-46.674891	-23.684702
D071501268	06/07/2015	1300	AT	43773	NULL	-46.709484	-23.755728
D071501269	13/07/2015	700	AT	99489	NULL	-46.716194	-23.764666
D071501270	15/07/2015	1815	CH	99350	NULL	-46.673243	-23.720546
D071501271	15/07/2015	1150	CO	38022	NULL	-46.725698	-23.769906
D071501272	25/07/2015	1920	AT	15507	NULL	-46.712259	-23.754653
D071501273	26/07/2015	1840	AT	15507	NULL	-46.706339	-23.743006
D071501274	27/07/2015	2018	CO	39766	NULL	-46.732686	-23.662493
D071501275	28/07/2015	2240	CO	99630	NULL	-46.709995	-23.760696
D071501276	18/07/2015	425	CF	46876	NULL	-46.709959	-23.758967
D071501277	25/07/2015	2200	AT	15507	NULL	-46.706364	-23.741944
D071501278	06/07/2015	1500	AT	8367	NULL	-46.74131	-23.685272
D071501279	14/07/2015	1315	CO	12403	NULL	-46.779876	-23.694712
D071501280	15/07/2015	1000	QD	12403	NULL	-46.779876	-23.694712
D071501281	23/07/2015	850	CO	12403	NULL	-46.733885	-23.66911
D071501282	10/07/2015	1705	QD	12134	NULL	-46.751115	-23.661882
D071501283	27/07/2015	840	CO	8367	NULL	-46.733934	-23.673617
D071501284	28/07/2015	803	CT	21084	NULL	-46.741151	-23.653376
D071501285	31/07/2015	640	AT	12403	NULL	-46.781118	-23.700106
D071501286	01/07/2015	1825	AT	12403	NULL	-46.74077	-23.671708
D071501287	04/07/2015	2155	CO	12403	NULL	-46.779876	-23.694663
D071501288	05/07/2015	1330	CO	12403	NULL	-46.770273	-23.686112
D071501289	08/07/2015	2102	AT	12403	NULL	-46.7799	-23.698969
D071501290	09/07/2015	1915	CO	12403	NULL	-46.734971	-23.669474
D071501291	14/07/2015	1840	AT	12403	NULL	-46.779849	-23.695348
D071501292	11/07/2015	2030	CO	1903	NULL	-46.759749	-23.672636
D071501293	21/07/2015	1759	AT	1903	NULL	-46.767867	-23.669801
D071501294	21/07/2015	2050	QM	10270	NULL	-46.736144	-23.642897
D071501296	01/07/2015	1500	CO	13357	NULL	-46.730607	-23.646637
D071501297	15/07/2015	750	QD	852	NULL	-46.657522	-23.693739
D071501299	04/07/2015	930	AT	7785	NULL	-46.650229	-23.703344
D071501300	06/07/2015	1118	CO	852	NULL	-46.651777	-23.695562
D071501301	08/07/2015	703	AT	7764	NULL	-46.641047	-23.680367
D071501302	09/07/2015	539	CT	15880	NULL	-46.639472	-23.684145
D071501303	04/07/2015	2350	CO	9997	NULL	-46.632886	-23.712391
D071501304	01/07/2015	540	QM	852	NULL	-46.645681	-23.701193
D071501305	10/07/2015	1930	CO	64831	NULL	-46.649339	-23.703808
D071501307	11/07/2015	2347	AT	63725	NULL	-46.657232	-23.689603
D071501310	24/07/2015	1746	CO	19705	67973	-46.632942	-23.696584
D071501311	24/07/2015	2109	CO	5606	1391	-46.638271	-23.681357
D071501312	26/07/2015	745	CO	19705	852	-46.646707	-23.699769
D071501314	26/07/2015	1313	AT	76295	70909	-46.659954	-23.690802
D071501315	07/07/2015	1152	CO	4121	NULL	-46.69134	-23.657808
D071501316	13/07/2015	1830	QD	6238	2279	-46.697492	-23.677266
D071501318	05/07/2015	2310	QD	9527	6238	-46.699022	-23.675492
D071501319	23/07/2015	1320	CT	9220	NULL	-46.684057	-23.678133
D071501320	24/07/2015	1320	SI	14743	NULL	-46.693515	-23.661768
D071501321	27/07/2015	1620	AT	9527	6238	-46.699022	-23.675492
D071501322	29/07/2015	815	CO	9220	NULL	-46.677687	-23.672438
D071501323	29/07/2015	1445	CL	9220	NULL	-46.677691	-23.670253
D071501324	30/07/2015	1640	CF	7917	NULL	-46.680258	-23.66417
D071501325	23/07/2015	2220	CT	9220	NULL	-46.691554	-23.683742
D071501326	08/07/2015	1430	CL	9220	NULL	-46.691554	-23.683742
D071501327	02/07/2015	2100	CF	9220	8884	-46.701387	-23.70142
D071501328	01/07/2015	2115	CO	9220	NULL	-46.690852	-23.683411
D071501329	04/07/2015	1800	SI	9220	NULL	-46.679715	-23.654107
D071501330	08/07/2015	1810	SI	8476	NULL	-46.683165	-23.674615
D071501331	09/07/2015	200	CH	14743	NULL	-46.691267	-23.663739
D071501332	10/07/2015	1230	CT	9220	NULL	-46.679302	-23.659652
D071501333	12/07/2015	1230	CO	7917	8476	-46.679482	-23.664466
D071501336	16/07/2015	2220	CO	7717	NULL	-46.700069	-23.672809
D071501337	17/07/2015	1943	CT	9220	NULL	-46.682745	-23.677668
D071501338	17/07/2015	2040	CT	9220	NULL	-46.683076	-23.677775
D071501339	23/07/2015	1815	CT	884	NULL	-46.683707	-23.658002
D071501340	24/07/2015	1830	QM	13035	NULL	-46.69091	-23.685478
D071501341	25/07/2015	840	AT	17360	NULL	-46.692468	-23.663478
D071501342	26/07/2015	854	CO	8476	NULL	-46.683194	-23.674387
D071501343	27/07/2015	2200	AT	9220	NULL	-46.679025	-23.661863
D071501344	31/07/2015	1728	CO	20474	NULL	-46.706977	-23.665033
D071501345	03/07/2015	522	CF	12403	NULL	-46.779768	-23.696108
D071501346	18/07/2015	1833	CL	12403	NULL	-46.783985	-23.717671
D071501347	06/07/2015	12	CO	12403	NULL	-46.783276	-23.710188
D071501348	13/07/2015	1912	AT	73104	21512	-46.754443	-23.679648
D071501349	29/07/2015	2245	CO	72068	NULL	-46.755048	-23.720913
D071501350	31/07/2015	1427	CF	12403	NULL	-46.783276	-23.710188
D071501351	02/07/2015	944	CO	12403	NULL	-46.783276	-23.710188
D071501352	12/07/2015	1730	QM	15507	NULL	-46.699303	-23.728733
D071501353	24/07/2015	1830	AT	33309	NULL	-46.701844	-23.728738
D071501354	01/07/2015	810	CT	10036	NULL	-46.68891	-23.734316
D071501355	02/07/2015	850	SI	15507	NULL	-46.69815	-23.720339
D071501356	02/07/2015	1344	CO	3509	NULL	-46.687766	-23.747693
D071501357	04/07/2015	600	CO	3509	NULL	-46.684762	-23.753144
D071501358	05/07/2015	552	CO	3509	NULL	-46.697602	-23.733139
D071501360	09/07/2015	715	AT	15507	NULL	-46.698559	-23.729609
D071501361	14/07/2015	1900	QM	3509	NULL	-46.690214	-23.744883
D071501362	16/07/2015	719	CO	3509	NULL	-46.69622	-23.733534
D071501363	15/07/2015	400	AT	3509	NULL	-46.671041	-23.755929
D071501364	12/07/2015	2330	AT	66983	NULL	-46.70848	-23.735604
D071501365	21/07/2015	1140	CT	3509	NULL	-46.674073	-23.754721
D071501366	21/07/2015	1655	CT	15507	NULL	-46.698897	-23.729746
D071501367	15/07/2015	1930	CO	15507	NULL	-46.69815	-23.720339
D071501368	22/07/2015	1630	CL	3509	NULL	-46.679626	-23.754649
D071501369	26/07/2015	2000	AT	3509	NULL	-46.68871	-23.752199
D071501370	27/07/2015	1000	SI	3509	NULL	-46.675745	-23.754917
D071501371	27/07/2015	1430	CO	3509	NULL	-46.692213	-23.738109
D071501372	27/07/2015	2040	AT	3509	NULL	-46.691937	-23.742096
D071501374	29/07/2015	949	AT	3509	NULL	-46.679062	-23.754931
D071501375	26/07/2015	2000	AT	15508	NULL	-46.702076	-23.735139
D071501376	24/07/2015	1600	QM	4559	NULL	-46.710342	-23.715489
D071501377	13/07/2015	1630	QM	3509	NULL	-46.687848	-23.747373
D071501378	31/07/2015	1620	CO	21340	NULL	-46.691579	-23.74217
D071501379	13/07/2015	1640	CO	3509	NULL	-46.687847	-23.750017
D071501380	28/07/2015	1330	CT	15507	NULL	-46.698544	-23.729644
D071501381	02/07/2015	1437	AT	15548	NULL	-46.713864	-23.687558
D071501382	03/07/2015	810	CT	2483	NULL	-46.714761	-23.688334
D071501383	10/07/2015	1200	AT	2483	9214	-46.712173	-23.672685
D071501384	13/07/2015	530	CL	2483	NULL	-46.71476	-23.69691
D071501385	14/07/2015	948	AT	12751	16247	-46.713189	-23.667653
