MAPINFO_ID	ID_VEICULO	ID_ACIDENT	TIPO_VEICU	SEXO_CONDU	IDADE_COND	CATEGORIA_	USA_CINTO_	EST_ALCOOL	ESCOLARIDA
1688	01	D011501057	MO	X	SI	SI	X	BR	8
1689	01	D011501058	CM	M	SI	SI	X	BR	8
1690	02	D011501058	MO	M	29	SI	X	BR	5
1691	01	D011501059	SI	X	SI	SI	X	BR	8
1692	01	D011501060	AU	M	22	SI	X	BR	7
1693	02	D011501060	MO	M	21	SI	X	BR	3
1694	01	D011501061	MO	M	40	SI	X	BR	8
1695	01	D011501063	MO	X	SI	SI	X	BR	8
1696	01	D011501064	AU	F	42	SI	X	BR	5
1697	02	D011501064	CM	M	50	SI	X	BR	8
1698	01	D011501065	MO	X	SI	SI	X	BR	8
1699	01	D011501066	AU	F	SI	SI	X	BR	8
1700	02	D011501066	MO	M	28	SI	X	BR	5
1701	01	D011501067	AU	X	SI	SI	X	BR	8
1702	02	D011501067	MO	M	27	SI	X	BR	3
1703	01	D011501068	AU	M	44	SI	X	BR	5
1704	01	D011501069	AU	F	29	SI	X	BR	7
1705	02	D011501069	MO	M	31	SI	X	BR	7
1706	01	D011501070	MO	X	SI	SI	X	BR	8
1707	02	D011501070	MO	M	20	SI	X	BR	3
1708	01	D011501071	MO	M	18	SI	X	BR	3
1709	02	D011501071	MO	F	38	SI	X	BR	3
1710	01	D011501072	AU	X	SI	SI	X	BR	8
1711	02	D011501072	MO	M	37	SI	X	BR	3
1712	01	D011501074	AU	X	SI	SI	X	BR	8
1713	02	D011501074	MO	X	SI	SI	X	BR	8
1714	01	D011501075	CM	M	35	SI	X	BR	3
1715	02	D011501075	MO	M	44	SI	X	BR	3
1716	01	D011501076	AU	M	54	SI	X	BR	8
1717	02	D011501076	AU	M	30	SI	X	BR	3
1718	01	D011501078	AU	X	SI	SI	X	BR	8
1719	02	D011501078	SI	F	31	SI	X	BR	5
1720	01	D011501079	MO	M	51	SI	X	BR	4
1721	02	D011501079	AU	M	51	SI	X	BR	5
1722	03	D011501079	AU	X	SI	SI	X	BR	8
1723	01	D011501080	SI	X	SI	SI	X	BR	8
1724	01	D011501083	MO	M	33	SI	X	BR	3
1725	01	D011501084	MO	M	30	SI	X	BR	5
1726	02	D011501084	AU	X	SI	SI	X	BR	8
1727	01	D011501085	MO	M	20	SI	X	BR	3
1728	01	D011501086	CA	X	SI	SI	X	BR	8
1729	02	D011501086	AU	M	52	SI	X	BR	5
1730	03	D011501086	AU	X	SI	SI	X	BR	8
1731	01	D011501087	ON	M	52	SI	X	BR	8
1732	01	D011501088	ON	M	26	SI	X	BR	8
1733	02	D011501088	CM	M	35	SI	X	BR	3
1734	01	D011501089	MO	M	37	SI	X	BR	5
1735	01	D011501090	SI	X	SI	SI	X	BR	8
1736	01	D011501092	CA	M	51	SI	X	BR	3
1737	02	D011501092	AU	M	37	SI	X	BR	5
1738	01	D011501093	MO	M	25	SI	X	BR	5
1739	01	D011501094	MO	M	19	SI	X	BR	3
1740	01	D011501095	AU	F	28	SI	X	BR	8
1741	02	D011501095	MO	M	SI	SI	X	BR	8
1742	01	D011501096	AU	M	33	SI	X	BR	5
1743	02	D011501096	AU	M	40	SI	X	BR	3
1744	01	D011501097	AU	M	21	SI	X	BR	3
1745	02	D011501097	AU	M	30	SI	X	BR	8
1746	01	D011501098	CM	X	SI	SI	X	BR	8
1747	02	D011501098	MO	M	37	SI	X	BR	3
1748	01	D011501099	MO	M	SI	SI	X	BR	8
1749	02	D011501099	CM	F	24	SI	X	BR	6
1750	01	D011501101	MO	M	20	SI	X	BR	5
1751	01	D011501102	ON	X	SI	SI	X	BR	8
1752	01	D011501103	AU	M	26	SI	X	BR	2
1753	01	D011501106	AU	M	37	SI	X	BR	5
1754	01	D011501107	MO	M	25	SI	X	BR	3
1755	01	D011501108	AU	M	49	SI	X	BR	7
1756	02	D011501108	MO	M	24	SI	X	BR	5
1757	01	D011501109	AU	X	SI	SI	X	BR	8
1758	02	D011501109	MO	M	25	SI	X	BR	2
1759	01	D011501110	MO	X	SI	SI	X	BR	8
1760	01	D011501111	MC	X	SI	SI	X	BR	8
1761	01	D011501112	ON	M	48	SI	X	BR	8
1762	01	D011501113	OU	M	52	SI	X	BR	8
1763	02	D011501113	MO	M	29	SI	X	BR	5
1764	01	D011501114	SI	X	SI	SI	X	BR	8
1765	01	D011501116	AU	F	30	SI	X	BR	7
1766	02	D011501116	MO	X	SI	SI	X	BR	8
1767	01	D011501117	AU	F	34	SI	X	BR	8
1768	02	D011501117	MO	M	SI	SI	X	BR	8
1769	01	D011501118	MO	M	34	SI	X	BR	5
1770	02	D011501118	AU	M	20	SI	X	BR	5
1771	03	D011501118	AU	M	39	SI	X	BR	3
1772	01	D011501119	AU	M	33	SI	X	BR	5
1773	02	D011501119	MO	M	26	SI	X	BR	5
1774	01	D011501120	SI	X	SI	SI	X	BR	8
1775	01	D011501121	AU	M	48	SI	X	BR	5
1776	02	D011501121	MO	M	36	SI	X	BR	3
1777	01	D011501122	MO	X	SI	SI	X	BR	8
1778	01	D011501123	SI	X	SI	SI	X	BR	8
1779	01	D011501124	AU	M	50	SI	X	BR	3
1780	02	D011501124	MO	M	50	SI	X	BR	5
1781	01	D011501125	SI	X	SI	SI	X	BR	8
1782	01	D011501126	MO	X	SI	SI	X	BR	8
1783	01	D011501127	AU	M	40	SI	X	BR	5
1784	01	D011501129	OU	M	28	SI	X	BR	3
1785	01	D011501130	MO	M	39	SI	X	BR	8
1786	02	D011501130	SI	X	SI	SI	X	BR	8
1787	01	D011501131	AU	M	42	SI	X	BR	8
1788	01	D011501132	MO	M	26	SI	X	BR	3
1789	02	D011501132	AU	X	SI	SI	X	BR	8
1790	01	D011501134	AU	M	29	SI	X	BR	5
1791	02	D011501134	MO	M	42	SI	X	BR	3
1792	01	D011501135	AU	M	69	SI	X	BR	5
1793	01	D011501136	MO	X	SI	SI	X	BR	8
1794	01	D011501137	OU	M	66	SI	X	BR	3
1795	02	D011501137	MO	M	26	SI	X	BR	3
1796	01	D011501138	OU	X	SI	SI	X	BR	8
1797	01	D011501139	AU	M	51	SI	X	BR	3
1798	02	D011501139	MO	X	SI	SI	X	BR	8
1799	01	D011501140	MO	M	33	SI	X	BR	3
1800	02	D011501140	AU	X	SI	SI	X	BR	8
1801	01	D011501142	AU	M	36	SI	X	BR	3
1802	02	D011501142	AU	M	54	SI	X	BR	8
1803	01	D011501143	AU	F	40	SI	X	BR	7
1804	01	D011501144	MO	M	20	SI	X	BR	3
1805	01	D011501145	AU	M	46	SI	X	BR	5
1806	02	D011501145	MO	M	37	SI	X	BR	5
1807	01	D011501146	AU	M	20	SI	X	BR	8
1808	02	D011501146	MO	M	26	SI	X	BR	5
1809	01	D011501147	MO	X	SI	SI	X	BR	8
1810	02	D011501147	AU	M	60	SI	X	BR	3
1811	01	D011501148	AU	M	47	SI	X	BR	3
1812	02	D011501148	AU	F	38	SI	X	BR	4
1813	01	D011501149	MO	M	27	SI	X	BR	5
1814	02	D011501149	AU	M	26	SI	X	BR	5
1815	01	D011501150	AU	M	65	SI	X	BR	7
1816	02	D011501150	AU	F	SI	SI	X	BR	8
1817	01	D011501151	AU	M	20	SI	X	BR	5
1818	02	D011501151	AU	M	23	SI	X	BR	6
1819	01	D011501152	AU	M	40	SI	X	BR	3
1820	01	D011501153	MO	M	26	SI	X	BR	5
1821	02	D011501153	AU	M	33	SI	X	BR	7
1822	01	D011501154	MO	M	37	SI	X	BR	2
1823	02	D011501154	AU	M	53	SI	X	BR	3
1824	01	D011501155	MO	M	38	SI	X	BR	3
1825	02	D011501155	ON	M	52	SI	X	BR	3
1826	01	D011501156	MO	M	20	SI	X	BR	5
1827	01	D011501157	AU	M	51	SI	X	BR	5
1828	01	D011501159	MO	M	34	SI	X	BR	5
1829	02	D011501159	AU	M	24	SI	X	BR	3
1830	01	D011501160	CM	M	50	SI	X	BR	3
1831	01	D011501161	MO	M	22	SI	X	BR	5
1832	02	D011501161	AU	F	61	SI	X	BR	3
1833	01	D011501162	OU	M	54	SI	X	BR	3
1834	01	D011501163	AU	M	31	SI	X	BR	7
1835	01	D011501167	MO	M	28	SI	X	BR	5
1836	02	D011501167	OU	M	44	SI	X	BR	4
1837	01	D011501169	MO	M	30	SI	X	BR	5
1838	02	D011501169	MO	M	SI	SI	X	BR	8
1839	01	D011501170	MO	F	42	SI	X	BR	7
1840	01	D011501171	MO	M	36	SI	X	BR	8
1841	02	D011501171	AU	M	25	SI	X	BR	5
1842	01	D011501172	AU	M	56	SI	X	BR	8
1843	02	D011501172	ON	M	SI	SI	X	BR	8
1844	01	D011501173	AU	M	74	SI	X	BR	5
1845	02	D011501173	AU	M	68	SI	X	BR	5
1846	01	D011501174	MO	F	29	SI	X	BR	5
1847	02	D011501174	AU	M	61	SI	X	BR	5
1848	01	D011501176	MO	M	55	SI	X	BR	8
1849	02	D011501176	AU	M	40	SI	X	BR	8
1850	01	D011501177	AU	X	SI	SI	X	BR	8
1851	01	D011501178	AU	F	40	SI	X	BR	5
1852	02	D011501178	MO	M	SI	SI	X	BR	8
1853	01	D011501179	MO	M	18	SI	X	BR	3
1854	01	D011501180	AU	M	38	SI	X	BR	3
1855	02	D011501180	MO	M	SI	SI	X	BR	8
1856	01	D011501181	OU	M	49	SI	X	BR	8
1857	01	D011501182	CA	M	48	SI	X	BR	3
1858	01	D011501183	AU	F	33	SI	X	BR	7
1859	02	D011501183	MO	F	34	SI	X	BR	5
1860	01	D011501184	AU	X	SI	SI	X	BR	8
1861	02	D011501184	AU	M	33	SI	X	BR	3
1862	01	D011501185	MO	M	31	SI	X	BR	3
1863	02	D011501185	OU	M	28	SI	X	BR	3
1864	01	D011501186	MO	M	31	SI	X	BR	3
1865	01	D011501187	AU	M	43	SI	X	BR	3
1866	02	D011501187	MO	M	21	SI	X	BR	5
1867	01	D011501188	AU	X	SI	SI	X	BR	8
1868	01	D011501190	AU	M	39	SI	X	BR	8
1869	01	D011501193	SI	X	SI	SI	X	BR	8
1870	01	D011501194	AU	M	67	SI	X	BR	8
1871	02	D011501194	MO	M	21	SI	X	BR	3
1872	01	D011501195	AU	M	41	SI	X	BR	5
1873	02	D011501195	AU	M	23	SI	X	BR	5
1874	01	D011501196	MO	M	22	SI	X	BR	8
1875	01	D011501197	MO	F	30	SI	X	BR	3
1876	01	D011501198	MO	X	SI	SI	X	BR	8
1877	01	D011501199	CM	M	31	SI	X	BR	2
1878	02	D011501199	MO	M	28	SI	X	BR	5
1879	01	D011501200	AU	M	32	SI	X	BR	3
1880	02	D011501200	MO	M	42	SI	X	BR	3
1881	01	D011501201	AU	M	23	SI	X	BR	5
1882	01	D011501202	MO	M	29	SI	X	BR	8
1883	02	D011501202	AU	M	36	SI	X	BR	2
1884	01	D011501203	CA	M	42	SI	X	BR	5
1885	01	D011501204	AU	M	31	SI	X	BR	5
1886	01	D011501205	MO	M	19	SI	X	BR	3
1887	02	D011501205	AU	X	SI	SI	X	BR	8
1888	01	D011501206	CA	M	SI	SI	X	BR	8
1889	02	D011501206	AU	F	27	SI	X	BR	5
1890	01	D011501207	OU	M	34	SI	X	BR	8
1891	02	D011501207	MO	M	28	SI	X	BR	8
1892	01	D011501208	MO	M	42	SI	X	BR	5
1893	02	D011501208	AU	M	SI	SI	X	BR	8
1894	01	D011501209	MO	M	32	SI	X	BR	5
1895	02	D011501209	AU	X	SI	SI	X	BR	8
1896	01	D011501210	AU	M	44	SI	X	BR	5
1897	02	D011501210	MO	M	34	SI	X	BR	3
1898	01	D011501211	ON	M	22	SI	X	BR	3
1899	02	D011501211	OU	M	52	SI	X	BR	3
1900	01	D011501212	MO	M	27	SI	X	BR	5
1901	02	D011501212	AU	M	SI	SI	X	BR	8
1902	01	D011501213	AU	M	64	SI	X	BR	3
1903	01	D011501214	MO	F	21	SI	X	BR	3
1904	02	D011501214	AU	F	21	SI	X	BR	5
1905	01	D011501215	CM	M	44	SI	X	BR	3
1906	02	D011501215	MO	M	19	SI	X	BR	3
1907	01	D011501216	AU	M	61	SI	X	BR	3
1908	02	D011501216	AU	M	58	SI	X	BR	3
1909	01	D011501217	MO	M	34	SI	X	BR	5
1910	01	D011501218	AU	M	49	SI	X	BR	5
1911	02	D011501218	MO	M	17	IN	X	BR	3
1912	01	D011501219	AU	M	24	SI	X	BR	5
1913	02	D011501219	AU	M	25	SI	X	BR	3
1914	03	D011501219	AU	M	36	SI	X	BR	3
1915	01	D011501220	AU	M	41	SI	X	BR	4
1916	01	D011501221	ON	X	SI	SI	X	BR	8
1917	01	D011501222	MO	M	22	SI	X	BR	3
1918	02	D011501222	SI	X	SI	SI	X	BR	8
1919	01	D011501223	MO	M	19	SI	X	BR	5
1920	01	D011501224	MO	M	25	SI	X	BR	5
1921	02	D011501224	CA	M	32	SI	X	BR	6
1922	03	D011501224	AU	M	39	SI	X	BR	2
1923	01	D011501225	MO	M	26	SI	X	BR	5
1924	02	D011501225	AU	M	81	SI	X	BR	3
1925	01	D011501226	MO	M	28	SI	X	BR	7
1926	02	D011501226	AU	M	87	SI	X	BR	3
1927	01	D011501227	MO	M	35	SI	X	BR	2
1928	02	D011501227	AU	M	20	SI	X	BR	3
1929	01	D011501228	MO	M	SI	SI	X	BR	8
1930	02	D011501228	MO	M	24	SI	X	BR	5
1931	01	D011501229	MO	M	22	SI	X	BR	8
1932	02	D011501229	AU	F	65	SI	X	BR	8
1933	01	D011501230	AU	M	69	SI	X	BR	3
1934	02	D011501230	AU	M	25	SI	X	BR	5
1935	01	D011501231	AU	F	22	SI	X	BR	5
1936	01	D011501232	MO	M	26	SI	X	BR	3
1937	02	D011501232	AU	X	SI	SI	X	BR	8
1938	01	D011501233	MO	M	20	SI	X	BR	3
1939	02	D011501233	AU	M	60	SI	X	BR	8
1940	01	D011501234	ON	M	36	SI	X	BR	3
1941	01	D011501235	MO	M	25	SI	X	BR	5
1942	02	D011501235	AU	F	SI	SI	X	BR	8
1943	01	D011501236	MO	X	SI	SI	X	BR	8
1944	01	D011501237	MO	M	29	SI	X	BR	5
1945	02	D011501237	AU	M	SI	SI	X	BR	8
1946	01	D011501238	MO	M	37	SI	X	BR	8
1947	02	D011501238	AU	X	SI	SI	X	BR	8
1948	01	D011501239	MO	M	34	SI	X	BR	7
1949	02	D011501239	CM	M	SI	SI	X	BR	8
1950	01	D011501241	AU	M	22	SI	X	BR	3
1951	02	D011501241	CM	X	SI	SI	X	BR	8
1952	01	D011501242	OU	M	49	SI	X	BR	3
1953	01	D011501243	MO	M	35	SI	X	BR	3
1954	01	D011501244	MO	M	25	SI	X	BR	5
1955	01	D011501245	AU	X	SI	SI	X	BR	8
1956	01	D011501246	AU	M	60	SI	X	BR	8
1957	01	D011501247	AU	F	27	SI	X	BR	5
1958	01	D011501248	AU	X	SI	SI	X	BR	8
1959	02	D011501248	MO	M	21	SI	X	BR	5
1960	01	D011501249	ON	X	SI	SI	X	BR	8
1961	02	D011501249	MO	M	39	SI	X	BR	5
1962	01	D011501250	OU	M	35	SI	X	BR	3
1963	02	D011501250	BI	M	09	NE	X	BR	1
1964	01	D011501251	AU	M	20	SI	X	BR	4
1965	01	D011501252	AU	M	29	SI	X	BR	2
1966	01	D011501253	MO	M	17	IN	X	BR	3
1967	02	D011501253	MO	M	58	SI	X	BR	2
1968	01	D011501254	AU	M	59	SI	X	BR	8
1969	02	D011501254	BI	M	52	NE	X	BR	8
1970	03	D011501254	AU	F	52	SI	X	BR	7
1971	04	D011501254	CM	M	46	SI	X	BR	7
1972	01	D011501255	AU	M	53	SI	X	BR	3
1973	02	D011501255	AU	M	22	SI	X	BR	5
1974	01	D011501256	AU	M	41	SI	X	BR	3
1975	02	D011501256	MO	M	47	SI	X	BR	5
1976	01	D011501257	AU	X	SI	SI	X	BR	8
1977	01	D011501258	AU	M	30	SI	X	BR	7
1978	02	D011501258	AU	M	53	SI	X	BR	5
1979	03	D011501258	AU	M	35	SI	X	BR	5
1980	01	D011501259	AU	M	42	SI	X	BR	5
1981	02	D011501259	AU	M	27	SI	X	BR	5
1982	01	D011501261	AU	M	21	SI	X	BR	5
1983	02	D011501261	AU	X	SI	SI	X	BR	8
1984	03	D011501261	CM	X	SI	SI	X	BR	8
1985	01	D011501262	AU	X	SI	SI	X	BR	8
1986	02	D011501262	MO	M	29	SI	X	BR	3
1987	01	D011501263	AU	F	27	SI	X	BR	7
1988	02	D011501263	MO	M	26	SI	X	BR	7
1989	01	D011501265	AU	M	32	SI	X	BR	5
1990	01	D011501266	CA	M	45	SI	X	BR	3
1991	02	D011501266	AU	M	83	SI	X	BR	2
1992	01	D011501267	CM	M	45	SI	X	BR	5
1993	02	D011501267	AU	M	52	SI	X	BR	5
1994	03	D011501267	AU	M	57	SI	X	BR	8
1995	01	D011501268	AU	M	54	SI	X	BR	3
1996	02	D011501268	MO	M	64	SI	X	BR	8
1997	01	D011501270	MO	M	27	SI	X	BR	5
1998	01	D011501271	AU	F	45	SI	X	BR	7
1999	01	D011501272	MO	M	39	SI	X	BR	2
2000	01	D011501273	AU	X	SI	SI	X	BR	8
2001	01	D011501274	AU	M	58	SI	X	BR	3
2002	01	D011501275	CM	X	SI	SI	X	BR	8
2003	01	D011501277	MO	M	33	SI	X	BR	8
2004	02	D011501277	MO	M	27	SI	X	BR	8
2005	01	D011501279	CA	M	29	SI	X	BR	5
2006	02	D011501279	CM	F	54	SI	X	BR	5
2007	01	D011501280	MO	M	33	SI	X	BR	3
2008	01	D011501281	SI	X	SI	SI	X	BR	8
2009	01	D011501282	CA	M	46	SI	X	BR	3
2010	01	D011501283	MO	X	SI	SI	X	BR	8
2011	01	D011501284	MO	M	26	SI	X	BR	5
2012	01	D011501285	MO	M	38	SI	X	BR	5
2013	02	D011501285	AU	M	SI	SI	X	BR	8
2014	01	D011501286	AU	M	SI	SI	X	BR	8
2015	02	D011501286	AU	M	47	SI	X	BR	5
2016	03	D011501286	AU	M	59	SI	X	BR	5
2017	04	D011501286	AU	M	23	SI	X	BR	5
2018	01	D011501287	MO	M	27	SI	X	BR	3
2019	02	D011501287	AU	M	49	SI	X	BR	3
2020	01	D011501288	BI	M	44	NE	X	BR	3
2021	02	D011501288	AU	X	SI	SI	X	BR	8
2022	01	D011501289	AU	M	37	SI	X	BR	5
2023	02	D011501289	BI	M	SI	NE	X	BR	8
2024	01	D011501290	SI	X	SI	SI	X	BR	8
2025	02	D011501290	MO	M	51	SI	X	BR	5
2026	01	D011501291	CM	M	43	SI	X	BR	7
2027	01	D011501292	AU	X	SI	SI	X	BR	8
2028	01	D011501293	ON	X	SI	SI	X	BR	8
2029	01	D011501294	MO	M	25	SI	X	BR	5
2030	01	D011501295	MO	M	50	SI	X	BR	3
2031	02	D011501295	CA	X	SI	SI	X	BR	8
2032	01	D011501296	MO	M	21	SI	X	BR	5
2033	02	D011501296	AU	M	42	SI	X	BR	5
2034	03	D011501296	AU	F	31	SI	X	BR	5
2035	01	D011501297	SI	X	SI	SI	X	BR	8
2036	01	D011501298	MO	M	SI	SI	X	BR	8
2037	02	D011501298	AU	F	24	SI	X	BR	6
2038	01	D011501299	MO	M	39	SI	X	BR	8
2039	02	D011501299	AU	M	51	SI	X	BR	5
2040	01	D011501300	ON	X	SI	SI	X	BR	8
2041	01	D011501301	MO	M	SI	SI	X	BR	8
2042	01	D011501302	AU	M	54	SI	X	BR	3
2043	01	D011501303	SI	M	18	SI	X	BR	5
2044	02	D011501303	SI	M	53	SI	X	BR	8
2045	01	D011501304	SI	X	SI	SI	X	BR	8
2046	01	D011501305	MO	M	21	SI	X	BR	5
2047	02	D011501305	AU	M	33	SI	X	BR	3
2048	01	D011501306	SI	X	SI	SI	X	BR	8
2049	02	D011501306	BI	F	16	NE	X	BR	3
2050	01	D011501308	AU	M	23	SI	X	BR	5
2051	02	D011501308	AU	M	35	SI	X	BR	5
2052	01	D011501309	AU	M	47	SI	X	BR	5
2053	01	D011501310	AU	M	38	SI	X	BR	3
2054	02	D011501310	AU	M	20	SI	X	BR	3
2055	01	D011501311	MO	M	21	SI	X	BR	3
2056	01	D011501312	AU	F	53	SI	X	BR	7
2057	01	D011501313	ON	X	SI	SI	X	BR	8
2058	01	D011501314	BI	M	25	NE	X	BR	5
2059	02	D011501314	CM	X	SI	SI	X	BR	8
2060	01	D011501315	AU	M	28	SI	X	BR	7
2061	02	D011501315	AU	M	25	SI	X	BR	5
2062	01	D011501316	AU	M	63	SI	X	BR	2
2063	02	D011501316	AU	M	42	SI	X	BR	5
2064	01	D011501317	AU	M	30	SI	X	BR	5
2065	01	D011501318	MO	F	29	SI	X	BR	5
2066	02	D011501318	CM	M	SI	SI	X	BR	8
2067	01	D011501321	MO	M	33	SI	X	BR	5
2068	01	D011501323	AU	M	46	SI	X	BR	5
2069	02	D011501323	AU	M	20	SI	X	BR	5
2070	01	D011501326	MO	M	48	SI	X	BR	3
2071	02	D011501326	AU	M	71	SI	X	BR	7
2072	01	D011501327	BI	M	24	NE	X	BR	3
2073	02	D011501327	AU	X	SI	SI	X	BR	8
2074	01	D011501328	MO	M	31	SI	X	BR	5
2075	02	D011501328	CM	X	SI	SI	X	BR	8
2076	01	D011501330	MO	M	31	SI	X	BR	5
2077	01	D011501331	AU	M	34	SI	X	BR	8
2078	01	D011501332	AU	F	26	SI	X	BR	8
2079	01	D011501333	AU	F	38	SI	X	BR	5
2080	02	D011501333	AU	M	SI	SI	X	BR	8
2081	01	D011501334	MO	M	32	SI	X	BR	3
2082	01	D011501335	MO	M	42	SI	X	BR	7
2083	01	D011501336	MO	M	32	SI	X	BR	5
2084	02	D011501336	AU	M	32	SI	X	BR	5
2085	01	D011501337	AU	F	36	SI	X	BR	5
2086	02	D011501337	OU	M	56	SI	X	BR	3
2087	01	D011501338	ON	X	SI	SI	X	BR	8
2088	01	D011501339	CM	M	24	SI	X	BR	5
2089	01	D011501340	AU	M	80	SI	X	BR	8
2090	02	D011501340	MO	M	SI	SI	X	BR	8
2091	01	D011501341	MO	M	18	SI	X	BR	5
2092	01	D011501342	AU	M	32	SI	X	BR	8
2093	02	D011501342	OU	M	43	SI	X	BR	5
2094	01	D011501343	MO	X	SI	SI	X	BR	8
2095	02	D011501343	AU	F	65	SI	X	BR	5
2096	03	D011501343	AU	X	SI	SI	X	BR	8
2097	04	D011501343	AU	X	SI	SI	X	BR	8
2098	01	D011501345	AU	M	43	SI	X	BR	3
2099	02	D011501345	AU	M	34	SI	X	BR	5
2100	03	D011501345	AU	M	28	SI	X	BR	5
2101	01	D011501346	AU	M	32	SI	X	BR	5
2102	01	D011501347	AU	M	38	SI	X	BR	5
2103	02	D011501347	MO	M	24	SI	X	BR	3
2104	01	D011501348	ON	M	31	SI	X	BR	3
2105	02	D011501348	MO	M	31	SI	X	BR	3
2106	01	D011501349	MO	X	SI	SI	X	BR	8
2107	02	D011501349	MO	M	23	SI	X	BR	5
2108	01	D011501350	ON	M	37	SI	X	BR	5
2109	01	D011501351	AU	F	SI	SI	X	BR	8
2110	02	D011501351	MO	M	31	SI	X	BR	5
2111	01	D011501352	AU	X	SI	SI	X	BR	8
2112	01	D011501353	AU	M	67	SI	X	BR	3
2113	02	D011501353	MO	M	27	SI	X	BR	4
2114	01	D011501354	MO	M	45	SI	X	BR	5
2115	01	D011501355	AU	M	26	SI	X	BR	7
2116	01	D011501356	AU	M	SI	SI	X	BR	8
2117	02	D011501356	AU	M	33	SI	X	BR	3
2118	01	D011501357	AU	M	SI	SI	X	BR	8
2119	01	D011501358	MO	M	22	SI	X	BR	3
2120	02	D011501358	SI	X	SI	SI	X	BR	8
2121	01	D011501359	AU	X	SI	SI	X	BR	8
2122	02	D011501359	MO	M	31	SI	X	BR	5
2123	01	D011501360	MO	M	27	SI	X	BR	5
2124	02	D011501360	AU	F	41	SI	X	BR	5
2125	01	D011501361	CM	M	SI	SI	X	BR	8
2126	01	D011501362	AU	M	48	SI	X	BR	5
2127	02	D011501362	AU	M	47	SI	X	BR	5
2128	01	D011501363	MO	M	SI	SI	X	BR	8
2129	01	D011501364	MO	M	20	SI	X	BR	5
2130	02	D011501364	CM	M	SI	SI	X	BR	8
2131	01	D011501366	AU	M	31	SI	X	BR	5
2132	02	D011501366	CM	X	SI	SI	X	BR	8
2133	01	D011501367	AU	M	22	SI	X	BR	3
2134	02	D011501367	MC	M	50	SI	X	BR	3
2135	01	D011501368	MO	M	21	SI	X	BR	5
2136	01	D011501370	AU	M	36	SI	X	BR	5
2137	01	D011501371	AU	M	58	SI	X	BR	3
2138	02	D011501371	AU	M	23	SI	X	BR	5
2139	01	D011501372	AU	X	SI	SI	X	BR	8
2140	01	D011501373	AU	M	61	SI	X	BR	8
2141	01	D011501374	AU	M	44	SI	X	BR	5
2142	01	D011501375	AU	M	42	SI	X	BR	3
2143	01	D011501376	MO	M	25	SI	X	BR	5
2144	01	D011501377	MO	M	23	SI	X	BR	7
2145	02	D011501377	AU	M	29	SI	X	BR	5
2146	01	D011501378	MO	M	30	SI	X	BR	5
2147	02	D011501378	AU	F	SI	SI	X	BR	8
2148	01	D011501379	AU	X	SI	SI	X	BR	8
2149	01	D011501380	MO	M	28	SI	X	BR	5
2150	01	D011501381	CM	M	32	SI	X	BR	5
2151	02	D011501381	OU	M	44	SI	X	BR	3
2152	01	D011501382	MO	M	35	SI	X	BR	3
2153	02	D011501382	AU	M	32	SI	X	BR	5
2154	01	D011501383	ON	X	SI	SI	X	BR	8
2155	01	D011501384	AU	M	26	SI	X	BR	5
2156	01	D011501385	AU	M	38	SI	X	BR	5
2157	02	D011501385	AU	F	SI	SI	X	BR	8
2158	03	D011501385	AU	M	29	SI	X	BR	5
2159	01	D011501386	AU	F	25	SI	X	BR	7
2160	01	D011501387	AU	M	40	SI	X	BR	5
2161	01	D011501388	AU	M	35	SI	X	BR	5
2162	02	D011501388	AU	M	36	SI	X	BR	8
2163	01	D011501389	SI	X	SI	SI	X	BR	8
2164	02	D011501389	MO	M	43	SI	X	BR	7
2165	01	D011501390	CA	M	32	SI	X	BR	3
2166	02	D011501390	MO	M	28	SI	X	BR	3
2167	01	D011501391	AU	M	63	SI	X	BR	3
2168	02	D011501391	MO	M	21	SI	X	BR	5
2169	01	D011501392	MC	F	46	SI	X	BR	5
2170	02	D011501392	BI	M	34	NE	X	BR	3
2171	01	D011501393	AU	M	25	SI	X	BR	5
2172	01	D011501395	AU	M	27	SI	X	BR	5
2173	01	D011501396	AU	X	SI	SI	X	BR	8
2174	02	D011501396	MO	M	45	SI	X	BR	3
2175	01	D011501397	MO	X	SI	SI	X	BR	8
2176	01	D011501398	MO	M	21	SI	X	BR	3
2177	02	D011501398	CM	M	34	SI	X	BR	5
2178	01	D011501399	MO	X	SI	SI	X	BR	8
2179	01	D011501400	AU	F	22	SI	X	BR	6
2180	02	D011501400	AU	F	30	SI	X	BR	5
2181	03	D011501400	CM	M	35	SI	X	BR	3
2182	01	D011501401	MO	M	18	SI	X	BR	3
2183	02	D011501401	AU	M	33	SI	X	BR	5
2184	01	D011501402	MO	M	25	SI	X	BR	5
2185	02	D011501402	CM	M	68	SI	X	BR	3
2186	01	D011501403	SI	X	SI	SI	X	BR	8
2187	02	D011501403	SI	X	SI	SI	X	BR	8
2188	01	D011501404	AU	M	54	SI	X	BR	8
2189	01	D011501405	AU	M	32	SI	X	BR	5
2190	02	D011501405	MO	M	20	SI	X	BR	5
2191	01	D011501407	MO	X	SI	SI	X	BR	8
2192	01	D011501408	AU	M	23	SI	X	BR	5
2193	01	D011501409	AU	M	26	SI	X	BR	8
2194	01	D011501410	MO	M	25	SI	X	BR	8
2195	01	D011501411	MO	X	SI	SI	X	BR	8
2196	01	D011501412	AU	M	28	SI	X	BR	5
2197	02	D011501412	AU	M	48	SI	X	BR	5
