x,y,id_acident,cadloga,cadlogb,alt_num,referencia,data,hora,cod_acid,fonte,viatura,dp,talao,sentido,pista,veiculos,vitimas,princ_a,princ_b,tipo_acide,mi_prinx
-46.527599,-23.528331,D081600168,14992,,720,,2016/08/09 00:00:00.000,824,2,D,,10,6760,,,11000000000000000,100,14992,,CO,322434
-46.729837,-23.793564,D081600169,33015,,4300,,2016/08/18 00:00:00.000,600,4,D,,25,2842,,,10000000000000000,100,33015,,AT,322435
-46.678155,-23.687545,D081600170,3490,,240,,2016/08/21 00:00:00.000,2104,2,D,,80,2918,,,11000000000000000,100,3490,,CO,322436
-46.776129,-23.659102,D081600171,9529,,5060,,2016/08/14 00:00:00.000,120,2,D,,47,7690,,,20000000000000000,100,9529,,CT,322437
-46.50041,-23.609232,D081600172,43404,,720,,2016/08/06 00:00:00.000,342,2,D,,69,6682,,,1000000000000000,100,43404,,QM,322438
-46.478056,-23.51677,D081600173,14094,,1938,,2016/08/20 00:00:00.000,1130,4,D,,62,4682,,,10000000000000000,100,14094,,AT,322439
-46.621831,-23.551865,D081600174,543,,315,,2016/08/09 00:00:00.000,1510,2,D,,8,5721,,,10100000000000000,100,543,,CF,322440
-46.640423,-23.637337,D081600175,2235,,1165,,2016/08/09 00:00:00.000,1840,4,D,,35,8476,,,10000000000000000,100,2235,,AT,322441
-46.64075,-23.624004,D081600176,9715,,2300,,2016/08/05 00:00:00.000,1200,2,D,,16,4415,,,100000000000000,100,9715,,QF,322442
-46.7834,-23.717792,D081600177,2850,,2459,,2016/08/30 00:00:00.000,2230,2,D,,100,8210,,,11000000000000000,100,2850,,CL,322443
-46.384026,-23.504293,D081600178,63465,,1243,,2016/08/28 00:00:00.000,1857,4,D,,50,8814,,,1000000000000000,100,63465,,AT,322444
-46.477195,-23.608649,D081600179,13671,,3157,,2016/08/04 00:00:00.000,1340,2,D,,49,8354,,,11000000000000000,100,13671,,CO,322445
-46.713473,-23.680006,D081600180,2483,,1620,,2016/08/23 00:00:00.000,2229,2,D,,102,9084,,,11000000000000000,100,2483,,CO,322446
-46.596354,-23.522679,D081600181,1930,,279,,2016/08/19 00:00:00.000,1130,2,D,,19,2499,,,1000000000000000,200,1930,,CH,322447
-46.773014,-23.665981,D081600182,6334,,774,,2016/08/01 00:00:00.000,2158,4,D,,47,7306,,,1000000000000000,100,6334,,AT,322448
-46.732655,-23.633276,D081600183,61245,,635,,2016/08/23 00:00:00.000,2025,2,D,,89,6867,,,11000000000000000,100,61245,,CO,322449
-46.664717,-23.640913,D081600184,24507,,1065,,2016/08/24 00:00:00.000,2020,4,D,,27,7855,,,10000000000000000,100,24507,,AT,322450
-46.453509,-23.491108,D081600185,7742,,1257,,2016/08/24 00:00:00.000,1245,2,D,,63,7542,,,11000000000000000,100,7742,,CL,322451
-46.737201,-23.640891,D081600186,46544,,23,,2016/08/11 00:00:00.000,1842,2,D,,37,6551,,,1000000000000000,200,46544,,QM,322452
-46.794526,-23.678805,D081600187,9529,,8250,,2016/08/04 00:00:00.000,1335,2,D,,47,7311,,,100000000000000,100,9529,,QD,322453
-46.713273,-23.423278,D081600188,32689,,217,,2016/08/20 00:00:00.000,201,2,D,,74,6184,,,10000000000000000,400,32689,,CH,322454
-46.589201,-23.455125,D081600189,16305,,110,,2016/08/17 00:00:00.000,520,2,D,,73,8423,,,1000000000100000,100,16305,,CO,322455
-46.640936,-23.562088,D081600190,16010,,51,,2016/08/25 00:00:00.000,510,2,D,,5,1657,,,1000000000000000,100,16010,,QM,322456
-46.544276,-23.607658,D081600191,5425,,3800,,2016/08/18 00:00:00.000,2030,2,D,,70,3265,,,10000000000000000,100,5425,,CH,322457
-46.711854,-23.672281,D081600192,2483,9214,,,2016/08/21 00:00:00.000,757,2,D,,102,8989,C,,10000000000000000,100,2483,9214,CH,322458
-46.692697,-23.561058,D081600193,1568,16017,,,2016/08/31 00:00:00.000,1757,4,D,,14,7759,,,10000000000000000,100,1568,16017,AT,322459
-46.648196,-23.535483,D081600194,19862,,16,,2016/08/27 00:00:00.000,900,4,D,,77,5484,,,10000000000000000,100,19862,,AT,322460
-46.664642,-23.561635,D081600195,2497,,2380,,2016/08/19 00:00:00.000,1030,2,D,,78,7524,,,1000000000100000,100,2497,,CO,322461
-46.520115,-23.575432,D081600196,14366,,33,,2016/08/16 00:00:00.000,1525,2,D,,41,3969,,,10001000000000000,100,14366,,CO,322462
-46.660599,-23.648817,D081600197,4596,,1665,,2016/08/09 00:00:00.000,1200,4,D,,35,3886,,,10000000000000000,100,4596,,AT,322463
-46.711399,-23.567984,D081600198,855,,1523,,2016/08/02 00:00:00.000,2252,2,D,,51,2363,,,11000000000000000,100,855,,CO,322464
-46.630849,-23.546532,D081600199,7024,,,NC,2016/08/05 00:00:00.000,505,2,D,,1,6740,,,1000000000,100,7024,,QD,322465
-46.589715,-23.516592,D081600200,3830,8346,,,2016/08/16 00:00:00.000,1250,4,D,,19,2458,,,10000000000000000,100,3830,8346,AT,322466
-46.667646,-23.554359,D081600201,2271,,254,,2016/08/05 00:00:00.000,550,4,D,,23,3304,C,,10000000000000000,1,2271,,AT,322467
-46.659232,-23.558533,D081600202,15656,,2028,,2016/08/23 00:00:00.000,2010,2,D,,78,7660,,,11000000000000000,100,15656,,CO,322468
-46.609655,-23.613941,D081600203,15160,,65,,2016/08/29 00:00:00.000,1330,2,D,,26,9298,,,11000000000000000,100,15160,,CT,322469
-46.650422,-23.471496,D081600204,14242,,4200,,2016/08/31 00:00:00.000,1200,2,D,,38,3664,,,20000000000000000,100,14242,,CO,322470
-46.766361,-23.641703,D081600205,34682,,1800,,2016/08/13 00:00:00.000,1345,2,D,,37,4454,,,100000000000000,100,34682,,QD,322471
-46.520192,-23.50476,D081600206,4128,16911,,,2016/08/09 00:00:00.000,2027,2,D,,24,6826,,,11000000000000000,100,4128,16911,CO,322472
-46.582704,-23.541959,D081600207,543,,50000,,2016/08/06 00:00:00.000,1435,2,D,,8,8574,,,11000000000000000,200,543,,CO,322473
-46.672843,-23.616542,D081600208,17518,15986,,,2016/08/26 00:00:00.000,1200,2,D,,27,8295,,,20000000000000000,100,15986,17518,CF,322474
-46.465267,-23.55744,D081600209,6927,,930,,2016/08/23 00:00:00.000,1205,4,D,,53,5919,,,100000,100,6927,,AT,322475
-46.609763,-23.538761,D081600210,4736,,247,,2016/08/13 00:00:00.000,2200,4,D,,12,5676,,,10000000000000000,101,4736,,AT,322476
-46.636486,-23.471343,D081600211,8158,,7,,2016/08/29 00:00:00.000,1430,2,D,,38,3643,,,11000000000000000,100,8158,,CO,322477
-46.647943,-23.698499,D081600212,852,,2820,,2016/08/27 00:00:00.000,2246,2,D,,98,6496,C,,11000000000000000,200,852,,CT,322478
-46.702217,-23.620277,D081600213,13014,,12584,,2016/08/04 00:00:00.000,1140,2,D,,14,6826,,,1010000000000000,100,13014,,CO,322479
-46.697304,-23.596976,D081600214,569,,800,,2016/08/08 00:00:00.000,1845,2,D,,34,2686,,,20000000000000000,100,13014,,CT,322480
-46.429211,-23.503293,D081600215,50470,,1482,,2016/08/28 00:00:00.000,1621,2,D,,22,7661,,,11000000000000000,100,50470,,CO,322481
-46.712074,-23.561664,D081600216,855,,2265,,2016/08/14 00:00:00.000,930,2,D,,34,2736,,,1000000000000000,100,855,,QM,322482
-46.721099,-23.440513,D081600217,46568,,100,,2016/08/27 00:00:00.000,1848,4,D,,74,6370,,,10000000000000000,100,46568,,AT,322483
-46.615443,-23.540872,D081600218,7165,,84,,2016/08/08 00:00:00.000,1500,4,D,,12,3958,,,10,100,7165,,AT,322484
-46.617935,-23.457464,D081600219,13133,15849,,,2016/08/15 00:00:00.000,1900,2,D,,20,8575,B,,11000000000000000,200,13133,15849,CO,322485
-46.667781,-23.481646,D081600220,20688,,600,,2016/08/14 00:00:00.000,1533,2,D,,40,7665,,,1001000000000000,400,20688,,CO,322486
-46.715877,-23.76266,D081600221,15507,,7500,,2016/08/17 00:00:00.000,1940,2,D,,85,7529,,,1000000000100000,100,15507,,CO,322487
-46.642138,-23.600542,D081600222,19128,,,NC,2016/08/31 00:00:00.000,1600,4,D,,95,2833,,,10000000000000000,100,19128,,AT,322488
-46.713994,-23.695004,D081600223,2483,,3215,,2016/08/19 00:00:00.000,830,2,D,,102,2903,B,,2000000000000000,100,2483,,CT,322489
-46.678701,-23.46769,D081600224,15791,,744,,2016/08/24 00:00:00.000,1955,2,D,,45,6296,,,11000000000000000,101,15791,,CO,322490
-46.591303,-23.561414,D081600225,11939,,191,,2016/08/10 00:00:00.000,714,4,D,,57,2833,,,10,100,11939,,AT,322491
-46.629871,-23.48306,D081600226,19107,,10,,2016/08/19 00:00:00.000,1607,2,D,,20,8755,,,20000000000000000,200,19107,,CO,322492
-46.6026,-23.460134,D081600227,18151,,2175,,2016/08/18 00:00:00.000,1030,2,D,,20,8685,,,1000000000100000,100,18151,,CO,322493
-46.635707,-23.669418,D081600228,60063,,39,,2016/08/27 00:00:00.000,1700,2,D,,97,1697,,,11000000000000000,100,60063,,CO,322494
-46.495148,-23.553388,D081600229,67871,,100,,2016/08/28 00:00:00.000,433,2,D,,66,6031,,,11000000000000000,200,67871,,SI,322495
-46.473738,-23.532073,D081600230,21253,,1581,,2016/08/21 00:00:00.000,1130,4,D,,64,4566,,,1000000000000000,200,21253,,AT,322496
-46.703668,-23.743398,D081600231,61142,,190,,2016/08/15 00:00:00.000,2000,2,D,,85,7459,,,10000000000100000,200,61142,,CO,322497
-46.684212,-23.589414,D081600232,11789,,1219,,2016/08/08 00:00:00.000,710,4,D,,15,3835,,,10000000000000000,100,11789,,AT,322498
-46.620102,-23.709309,D081600233,63286,,,ANGELO CRISTIAN,2016/08/20 00:00:00.000,410,4,D,,98,6227,,,100000000000000,1,63286,,AT,322499
-46.715104,-23.70291,D081600234,2483,,4000,,2016/08/05 00:00:00.000,1850,2,D,,102,8371,C,,11000000000000000,100,2483,,CO,322500
-46.674638,-23.577822,D081600235,14804,,5197,,2016/08/06 00:00:00.000,2110,2,D,,15,6925,,,30000000000000000,100,14804,,CO,322501
-46.662225,-23.578769,D081600236,12165,,4166,,2016/08/11 00:00:00.000,1135,2,D,,15,3381,C,,11000000000000000,100,12165,,CO,322502
-46.784426,-23.667351,D081600237,9529,,6280,,2016/08/21 00:00:00.000,2050,2,D,,47,7981,B,,1000000000000000,100,9529,,QM,322503
-46.745618,-23.640395,D081600238,3079,,841,,2016/08/08 00:00:00.000,1900,2,D,,37,4324,,,11000000000000000,100,3079,,CO,322504
-46.463023,-23.489824,D081600239,2429,,10080,,2016/08/05 00:00:00.000,1655,2,D,,63,6978,,,1010000000000000,100,2429,,CO,322505
-46.413135,-23.492831,D081600240,64141,,903,,2016/08/07 00:00:00.000,1541,2,D,,59,8114,,,1000000000100000,100,64141,,CO,322506
-46.63095,-23.629357,D081600241,36500,,10,,2016/08/25 00:00:00.000,1721,4,D,,35,9091,,,1000000000000000,200,36098,,AT,322507
-46.654992,-23.480925,D081600242,9078,,2984,,2016/08/09 00:00:00.000,1915,2,D,,38,6053,,,11000000000000000,100,9078,,CO,322508
-46.672161,-23.460124,D081600243,16051,,1567,,2016/08/14 00:00:00.000,1655,2,D,,72,6038,C,,11100000000000000,200,16051,,CO,322509
-46.759286,-23.511053,D081600244,16966,,419,,2016/08/17 00:00:00.000,1837,2,D,,33,7627,,,11000000000000000,100,16966,,CO,322510
-46.651257,-23.489024,D081600245,9078,,1955,,2016/08/24 00:00:00.000,1300,2,D,,13,7995,B,,11000000000000000,100,9078,,CO,322511
-46.571081,-23.497055,D081600246,2170,28184,,,2016/08/17 00:00:00.000,630,2,D,,90,2485,C,,11000000000000000,100,2170,28184,CL,322512
-46.46414,-23.515689,D081600247,9084,,4164,,2016/08/03 00:00:00.000,1810,4,D,,63,6928,,,100000000000000,100,9084,,AT,322513
-46.621472,-23.562086,D081600248,12238,,947,,2016/08/26 00:00:00.000,1130,4,D,,6,3321,,,1000000000,100,12238,,AT,322514
-46.436406,-23.607224,D081600249,29950,,862,,2016/08/20 00:00:00.000,248,4,D,,49,8933,,,10000000000000000,101,29950,,AT,322515
-46.719467,-23.89948,D081600250,36045,,48000,,2016/08/25 00:00:00.000,1820,4,D,,25,7766,,,100000000000000,101,36045,,AT,322516
-46.695807,-23.776873,D081600251,32541,,2500,,2016/08/11 00:00:00.000,645,2,D,,25,2703,,,11000000000000000,100,32541,,CO,322517
-46.417051,-23.577128,D081600252,37288,,,PX SANTA MARCEL,2016/08/13 00:00:00.000,510,2,D,,53,5694,,,20000000000000000,100,37288,,CO,322518
-46.689787,-23.504172,D081600253,14736,,1800,,2016/08/13 00:00:00.000,136,4,D,,28,7616,,,1000000000000000,100,14736,,AT,322519
-46.688412,-23.503158,D081600254,3771,,151,,2016/08/12 00:00:00.000,1430,4,D,,28,3689,,,1000000000000000,300,3771,,AT,322520
-46.694283,-23.504156,D081600255,2746,,,FRENTE SUB-PREF,2016/08/23 00:00:00.000,1000,2,D,,28,3422,,,1000000000010,100,2746,,CO,322521
-46.595075,-23.529199,D081600256,6371,27156,,,2016/08/02 00:00:00.000,2305,2,D,,81,3467,,,11000000000000000,101,6371,27156,CO,322522
-46.411955,-23.538764,D081600257,18082,,200,,2016/08/04 00:00:00.000,1430,2,D,,68,2748,,,100000000000000,100,18082,,QD,322523
-46.429566,-23.552578,D081600258,37269,,1535,,2016/08/03 00:00:00.000,1900,2,D,,103,2905,,,20000000000000000,100,37269,,CH,322524
-46.707528,-23.571453,D081600259,19817,,340,,2016/08/29 00:00:00.000,1730,4,D,,51,7688,,,1000000000000000,100,19817,,AT,322525
-46.585139,-23.466382,D081600260,3199,,1,,2016/08/11 00:00:00.000,712,2,D,,73,8214,,,11000000000000000,100,3199,,CL,322526
-46.563937,-23.605551,D081600261,7545,,838,,2016/08/09 00:00:00.000,2030,2,D,,42,4468,B,,10100000000000000,100,7545,,CF,322527
-46.656517,-23.641975,D081600262,449,,640,,2016/08/09 00:00:00.000,1740,2,D,,35,8477,,,1100000000000000,100,449,,CO,322528
-46.784766,-23.645378,D081600263,19475,,828,,2016/08/15 00:00:00.000,946,2,D,,47,7644,,,21000000000000000,100,19475,,CO,322529
-46.646092,-23.532321,D081600264,14750,8255,,,2016/08/11 00:00:00.000,1420,2,D,,2,3137,,,2000000000000000,200,8255,14750,CO,322530
-46.409779,-23.582688,D081600265,45563,,2101,,2016/08/02 00:00:00.000,2030,2,D,,54,3956,,,10,100,45563,,SI,322531
-46.607521,-23.484766,D081600266,36061,,2070,,2016/08/26 00:00:00.000,1100,4,D,,39,3012,,,1000000000000000,100,36061,,AT,322532
-46.622068,-23.480196,D081600267,351,,973,,2016/08/05 00:00:00.000,1900,2,D,,20,8219,,,11000000000000000,100,351,,CO,322533
-46.645066,-23.539453,D081600268,10101,,1240,,2016/08/19 00:00:00.000,1500,2,D,,3,3990,,,11000000000000000,100,10101,,CO,322534
-46.62529,-23.554272,D081600269,6642,,4500,,2016/08/19 00:00:00.000,1710,2,D,,1,5810,,,1000000000100000,100,6642,,CT,322535
-46.472991,-23.511931,D081600270,45787,,442,,2016/08/13 00:00:00.000,1923,2,D,,63,7230,,,20000000000000000,100,45787,,CO,322536
-46.733396,-23.675421,D081600271,8367,,811,,2016/08/12 00:00:00.000,2200,4,D,,102,8628,,,100000000000000,1,8367,,AT,322537
-46.685154,-23.477979,D081600272,34562,,1746,,2016/08/27 00:00:00.000,1430,2,D,,45,2110,,,11000000000000000,100,34562,,CO,322538
-46.598534,-23.484451,D081600273,6307,,90,,2016/08/27 00:00:00.000,2126,2,D,,39,8825,,,1000000000000000,200,6307,,CH,322539
-46.685051,-23.494995,D081600274,3771,,1209,,2016/08/30 00:00:00.000,815,2,D,,28,6629,C,,1000000000100000,200,3771,,CO,322540
-46.539474,-23.570516,D081600275,10503,,79,,2016/08/12 00:00:00.000,625,4,D,,58,1917,C,,100000,1,10503,,AT,322541
-46.567145,-23.605858,D081600276,16826,,300,,2016/08/18 00:00:00.000,758,4,D,,42,1938,,,1000000000000000,200,16826,,AT,322542
-46.489535,-23.535999,D081600277,12156,,1358,,2016/08/22 00:00:00.000,230,2,D,,65,2368,C,,1000000000000000,100,12156,,QM,322543
-46.635197,-23.521946,D081600278,6642,,300,,2016/08/29 00:00:00.000,1705,4,D,,2,4344,,,10000000000000,100,6642,,AT,322544
-46.576344,-23.528103,D081600279,2708,19328,,,2016/08/01 00:00:00.000,13,4,D,,52,6560,,,10000000000000000,200,2708,19328,AT,322545
-46.407867,-23.527397,D081600280,10988,,1468,,2016/08/30 00:00:00.000,940,2,D,,68,2840,,,1000000000000000,200,10988,,QM,322546
-46.482251,-23.563845,D081600281,23804,,233,,2016/08/14 00:00:00.000,2018,4,D,,66,5715,,,10000000000000000,100,23804,,AT,322547
-46.429029,-23.50997,D081600282,11542,4936,,,2016/08/10 00:00:00.000,2130,4,D,,22,7163,,,10000000000000000,200,4936,11542,AT,322548
-46.650802,-23.60086,D081600283,17478,,1103,,2016/08/25 00:00:00.000,2020,2,D,,36,7865,,,11000000000000000,100,17478,,CO,322549
-46.572815,-23.563184,D081600284,13584,,152,,2016/08/12 00:00:00.000,650,2,D,,29,1572,,,10000000000000000,100,13584,,CH,322550
-46.653299,-23.470278,D081600285,15426,,1800,,2016/08/05 00:00:00.000,1830,2,D,,38,3337,,,10000000000000000,100,15426,,CH,322551
-46.648042,-23.573827,D081600286,13446,,432,,2016/08/21 00:00:00.000,1630,2,D,,36,7707,,,11000000000000000,100,13446,,CO,322552
-46.582539,-23.506194,D081600287,7827,,,NC,2016/08/23 00:00:00.000,2130,4,D,,19,8893,B,,10000000000000000,100,7827,,AT,322553
-46.632069,-23.482978,D081600288,3813,,5900,,2016/08/15 00:00:00.000,200,2,D,,20,8742,,,10000000000100000,100,3813,,CF,322554
-46.734482,-23.521952,D081600289,8275,,1271,,2016/08/12 00:00:00.000,1137,2,D,,91,4563,,,20000000000000000,101,8275,,CT,322555
-46.639898,-23.62094,D081600290,9715,,1909,,2016/08/15 00:00:00.000,1715,2,D,,16,9249,,,100000000000000,100,9715,,QD,322556
-46.745793,-23.497323,D081600291,16388,,1170,,2016/08/19 00:00:00.000,913,2,D,,33,5610,C,,1000000000000000,200,16388,,QM,322557
-46.457087,-23.530072,D081600292,46936,,292,,2016/08/13 00:00:00.000,629,2,D,,53,5677,,,1000000000000000,100,46936,,QM,322558
-46.517616,-23.505242,D081600293,6509,,680,,2016/08/09 00:00:00.000,806,2,D,,24,6804,,,1001000000000000,100,6509,,CO,322559
-46.633219,-23.484965,D081600294,2563,,968,,2016/08/18 00:00:00.000,48,2,D,,20,8667,,,11000000000000000,100,2563,,CO,322560
-46.564325,-23.582606,D081600295,24338,,2580,,2016/08/26 00:00:00.000,820,2,D,,56,900127,,,11000000000000000,100,24338,,CO,322561
-46.652266,-23.57104,D081600296,12165,,2779,,2016/08/27 00:00:00.000,2040,2,D,,78,7803,,,11000000000000000,100,12165,,CO,322562
-46.650901,-23.522804,D081600297,17507,,545,,2016/08/18 00:00:00.000,737,2,D,,2,5268,C,,1000000000100000,200,17507,,CL,322563
-46.664482,-23.606066,D081600298,8944,11415,,,2016/08/31 00:00:00.000,920,2,D,,27,8160,C,,1000000000100000,100,8944,11415,CO,322564
-46.444315,-23.59208,D081600299,46936,,3788,,2016/08/20 00:00:00.000,2010,4,D,,49,5861,,,10000000000000000,100,46936,,AT,322565
-46.678697,-23.529011,D081600300,5834,,23,,2016/08/18 00:00:00.000,1015,4,D,,23,3807,,,10000000000000000,100,5834,,AT,322566
-46.66492,-23.657035,D081600301,34128,,1650,,2016/08/12 00:00:00.000,600,2,D,,43,2774,,,20000000000000000,100,34128,,CT,322567
-46.565043,-23.585119,D081600302,27018,,300,,2016/08/11 00:00:00.000,1230,2,D,,56,4508,B,,11000000000000000,100,27018,,CL,322568
-46.700891,-23.569982,D081600303,6238,,7500,,2016/08/12 00:00:00.000,2110,2,D,,14,7507,,,11000000000000000,100,13014,,CT,322569
-46.659602,-23.675212,D081600304,20048,,2247,,2016/08/28 00:00:00.000,640,2,D,,80,6465,,,11000000000000000,100,20048,,CO,322570
-46.682082,-23.5265,D081600305,19259,,2113,,2016/08/16 00:00:00.000,1546,4,D,,23,3760,,,10000000000000000,100,19259,,AT,322571
-46.708255,-23.748573,D081600306,15507,,5870,,2016/08/14 00:00:00.000,1000,4,D,,85,7417,,,10,100,15507,,AT,322572
-46.635238,-23.56369,D081600307,18618,,620,,2016/08/17 00:00:00.000,2121,2,D,,5,7472,,,10001000000000000,100,18618,,CO,322573
-46.629805,-23.482492,D081600308,13534,,959,,2016/08/25 00:00:00.000,1409,2,D,,20,8942,,,10000000000100000,100,13534,,CO,322574
-46.79171,-23.686004,D081600309,83,,1000,,2016/08/17 00:00:00.000,1800,4,D,,47,7792,,,100000000000000,100,83,,AT,322575
-46.502855,-23.578862,D081600310,17135,,3000,,2016/08/10 00:00:00.000,1500,2,D,,41,2705,,,1000000000000010,100,17135,,CO,322576
-46.757108,-23.568071,D081600311,22165,,1,,2016/08/21 00:00:00.000,1958,2,D,,51,2664,,,11000000000000000,100,22165,,CO,322577
-46.707322,-23.535816,D081600312,17086,,946,,2016/08/21 00:00:00.000,1857,2,D,,7,4731,,,10000000000000000,100,17086,,CH,322578
-46.442083,-23.621079,D081600313,17824,,35000,,2016/08/21 00:00:00.000,1815,2,D,,55,8969,,,20000000000000000,400,17824,,CF,322579
-46.716102,-23.827362,D081600314,38651,,531,,2016/08/29 00:00:00.000,1515,4,D,,25,3023,,,10000000000000000,100,38651,,AT,322580
-46.774314,-23.657944,D081600315,16339,,3159,,2016/08/02 00:00:00.000,730,2,D,,37,4192,,,11000000000000000,100,16339,,CT,322581
-46.635265,-23.482285,D081600316,3813,,5491,,2016/08/30 00:00:00.000,53,4,D,,20,9100,C,,10000000000000000,100,3813,,AT,322582
-46.456922,-23.510948,D081600317,46936,,3316,,2016/08/15 00:00:00.000,1740,2,D,,49,4823,,,1000000000000000,100,46936,,QM,322583
-46.640306,-23.499364,D081600318,5681,,354,,2016/08/27 00:00:00.000,1400,4,D,,13,8125,,,10,100,5681,,AT,322584
-46.689541,-23.46873,D081600319,8409,,403,,2016/08/19 00:00:00.000,1837,2,D,,45,6438,C,,100000000000000,100,8409,,QD,322585
-46.698307,-23.718597,D081600320,15507,,2000,,2016/08/02 00:00:00.000,1700,2,D,,48,7997,B,,2000000000000000,100,15507,,CO,322586
-46.396143,-23.550555,D081600321,16443,,1500,,2016/08/24 00:00:00.000,710,2,D,,44,4609,,,11000000000000000,100,16443,,CO,322587
-46.641664,-23.529488,D081600322,1421,18193,,,2016/08/20 00:00:00.000,930,2,D,,2,5315,,,1000000000000000,200,1421,14750,CH,322588
-46.528174,-23.593284,D081600323,17824,,7250,,2016/08/18 00:00:00.000,1730,2,D,,70,7078,B,,11000000000000000,200,17824,,CO,322589
-46.637765,-23.495368,D081600324,14770,,84,,2016/08/09 00:00:00.000,2152,2,D,,13,7525,B,,11000000000000000,100,14770,,CL,322590
-46.691601,-23.570218,D081600325,6819,,,NC,2016/08/15 00:00:00.000,1600,2,D,,15,2628,B,,11000000000000000,100,6819,,CO,322591
-46.657304,-23.580467,D081600326,38721,,1,,2016/08/10 00:00:00.000,820,2,D,,36,1903,,,1100000000000000,100,38721,,CO,322592
-46.68386,-23.628613,D081600327,26500,,429,,2016/08/10 00:00:00.000,835,4,D,,27,7362,,,1100000000000000,1,26500,,AT,322593
-46.530353,-23.498095,D081600328,71931,,,NC,2016/08/24 00:00:00.000,1740,4,D,,10,7215,,,10000000000000000,100,71931,,AT,322594
-46.608045,-23.475114,D081600329,18151,,276,,2016/08/20 00:00:00.000,1140,2,D,,20,8773,B,,11000000000000000,100,18151,,CL,322595
-46.687014,-23.624045,D081600330,8462,,1839,,2016/08/03 00:00:00.000,1530,2,D,,92,2827,,,1000000000100000,100,8462,,CO,322596
-46.602534,-23.512985,D081600331,8466,16759,,,2016/08/10 00:00:00.000,251,2,D,,9,8361,,,20000000000000000,200,8466,16759,SI,322597
-46.513373,-23.506329,D081600332,9973,,475,,2016/08/15 00:00:00.000,1800,2,D,,24,7012,,,11000000000000000,100,9973,,CO,322598
-46.550145,-23.511642,D081600333,7703,,980,,2016/08/22 00:00:00.000,2017,2,D,,10,7123,,,11000000000000000,200,7703,,CO,322599
