ID_VEICULO,ID_ACIDENT,TIPO_VEICU,PLACA,SEXO_CONDU,IDADE_COND,CATEGORIA_,USA_CINTO_,ESTADO_ALC,ESCOLARIDA,cod_acid,tipo_acidente
2,D031700471,AU,EZB1860,M,64,SI,X,BR,7,2,CO
1,D031700472,AU,ALB0733,M,22,IN,X,BR,5,4,AT
1,D031700473,MO,BYZ1890,M,31,SI,X,BR,8,4,AT
1,D031700474,MO,,M,17,IN,X,BR,8,2,SI
1,D031700475,MO,FIF2698,M,SI,SI,X,BR,8,2,CO
2,D031700475,AU,PYT8988,M,27,SI,X,BR,6,2,CO
1,D031700476,AU,,X,SI,SI,X,BR,8,4,AT
1,D031700477,MO,FIV9735,M,31,SI,X,BR,3,2,CO
2,D031700477,AU,BRF9664,M,SI,SI,X,BR,8,2,CO
2,D031700478,AU,FMY8566,M,42,SI,X,BR,5,2,CO
1,D031700478,MO,FRF1429,M,30,SI,X,BR,5,2,CO
1,D031700479,AU,DIO2287,M,26,SI,X,BR,8,2,CF
2,D031700479,MO,,M,17,IN,X,BR,3,2,CF
1,D031700480,AU,EVJ1972,M,30,SI,X,BR,5,2,CO
2,D031700480,AU,DNA2634,M,20,SI,X,BR,3,2,CO
1,D031700481,MO,EJP6259,F,26,SI,X,BR,5,2,CT
2,D031700481,AU,FYS4793,F,24,SI,X,BR,6,2,CT
3,D031700482,MO,DGY0735,M,40,SI,X,BR,3,2,CO
2,D031700482,MO,EEI7971,M,38,SI,X,BR,6,2,CO
1,D031700482,AU,DZI7283,M,57,SI,X,BR,3,2,CO
2,D031700483,CA,EPH3425,M,52,HA,X,BR,3,2,QM
1,D031700483,MO,IQV9787,M,51,SI,X,BR,3,2,QM
1,D031700484,AU,FZO9375,M,38,SI,X,BR,7,2,CO
2,D031700484,AU,FAD9558,M,38,SI,X,BR,7,2,CO
3,D031700484,ON,DTE5547,M,62,SI,X,BR,2,2,CO
1,D031700485,MO,DZP7224,M,20,SI,X,BR,5,2,CO
2,D031700485,AU,DMB6682,M,46,SI,X,BR,3,2,CO
2,D031700486,MO,DWV1355,M,37,SI,X,BR,8,2,SI
1,D031700486,MO,EFI0520,M,23,SI,X,BR,5,2,SI
3,D031700487,AU,EBI1435,M,43,SI,X,BR,5,2,CO
1,D031700487,MO,DUW4366,M,36,IN,X,BR,5,2,CO
2,D031700487,AU,DKS8322,M,56,SI,X,BR,5,2,CO
1,D031700488,MO,FVI5134,M,35,SI,X,BR,5,2,CO
2,D031700488,SI,,X,49,SI,X,BR,8,2,CO
1,D031700489,MO,EXE4600,F,31,SI,X,BR,5,2,CO
2,D031700489,CA,NJB6946,M,38,SI,X,BR,8,2,CO
1,D031700490,MO,EXC1513,M,24,SI,X,BR,6,2,CO
2,D031700490,CM,DTB5470,M,39,SI,X,BR,3,2,CO
1,D031700491,ON,,X,SI,SI,X,BR,8,2,QD
1,D031700492,AU,FNB4025,F,35,SI,X,BR,7,2,CO
2,D031700492,AU,BLA7325,M,26,IN,X,BR,4,2,CO
1,D031700493,ON,FJW0840,M,57,SI,X,BR,3,2,CO
2,D031700493,BI,,M,24,NE,X,BR,5,2,CO
1,D031700494,MO,MSV6763,X,SI,SI,X,BR,8,2,CO
2,D031700494,ON,GCG4273,M,32,SI,X,BR,3,2,CO
1,D031700495,MO,ESD9515,M,36,SI,X,BR,8,4,AT
1,D031700496,AU,AOS6087,M,50,SI,X,BR,5,2,CH
2,D031700496,MO,,M,33,SI,X,BR,3,2,CH
2,D031700497,MO,BPS7108,M,21,SI,X,BR,7,2,CO
3,D031700497,AU,EBZ8101,X,SI,SI,X,BR,8,2,CO
1,D031700497,MO,DWW9243,M,30,SI,X,BR,5,2,CO
1,D031700498,BI,,M,29,NE,X,BR,5,2,QB
1,D031700499,ON,DJM9855,F,49,SI,X,BR,5,4,AT
1,D031700500,MO,DJZ4203,M,26,SI,X,BR,6,2,CL
2,D031700500,CM,BPZ0844,M,37,SI,X,BR,5,2,CL
1,D031700501,ON,,X,SI,SI,X,BR,8,2,QF
1,D031700502,AU,DMJ3913,F,35,HA,X,BR,5,2,CO
2,D031700502,MC,EZL9529,M,38,SI,X,BR,3,2,CO
1,D031700503,MO,FBG4591,M,30,SI,X,BR,3,2,CO
2,D031700503,CM,FDI4746,M,30,SI,X,BR,4,2,CO
1,D031700504,MO,DUV5176,M,20,SI,X,BR,5,4,AT
2,D031700505,AU,DWM8452,M,61,SI,X,BR,7,2,CO
1,D031700505,MO,EII8084,M,39,HA,X,AA,5,2,CO
1,D031700506,MO,EJO6410,M,50,SI,X,BR,7,2,CO
2,D031700506,AU,FIA1417,M,30,SI,X,BR,7,2,CO
1,D031700507,CA,EVU7941,M,44,SI,X,BR,3,2,CH
1,D031700508,MO,NBV9273,M,17,IN,X,BR,5,2,CO
2,D031700508,CM,EQM9680,M,44,SI,X,BR,3,2,CO
1,D031700509,MO,EXE9783,M,36,SI,X,BR,5,2,QM
1,D031700510,AU,FRK8472,M,23,SI,X,BR,3,2,CO
2,D031700510,AU,EVH1980,F,47,SI,X,BR,7,2,CO
1,D031700511,MO,FTX2047,M,38,SI,X,BR,7,2,CO
2,D031700511,AU,PZD4701,M,37,SI,X,BR,7,2,CO
2,D031700512,AU,FIK5997,M,57,SI,X,BR,5,2,SI
1,D031700512,AU,DJM8582,X,SI,SI,X,BR,8,2,SI
1,D031700513,AU,EQW3228,M,64,SI,X,AA,3,4,AT
1,D031700514,CA,HQV0603,M,64,SI,X,BR,3,2,CL
2,D031700514,CM,EEO5647,M,56,SI,X,BR,5,2,CL
3,D031700514,AU,DIU8571,M,58,SI,X,BR,5,2,CL
4,D031700514,AU,HDV5452,M,56,SI,X,BR,3,2,CL
1,D031700515,ON,EWU9265,X,SI,SI,X,BR,8,2,CO
2,D031700515,CA,DQM1672,M,SI,SI,X,BR,8,2,CO
1,D031700516,AU,DSC4622,F,34,SI,X,BR,5,2,CL
2,D031700516,AU,BGG9030,M,21,SI,X,BR,5,2,CL
1,D031700517,AU,HLP5928,M,36,SI,X,BR,3,2,CO
2,D031700517,CA,,X,SI,SI,X,BR,8,2,CO
1,D031700518,AU,FRZ5977,M,26,SI,X,BR,6,2,CT
2,D031700518,AU,DUB6475,M,SI,SI,X,BR,8,2,CT
1,D031700519,AU,EQN0199,F,39,HA,X,AA,8,2,CT
2,D031700519,AU,CFY5786,M,33,SI,X,BR,7,2,CT
1,D031700520,MO,EHP3137,M,31,SI,X,BR,7,2,CO
2,D031700520,AU,JHH8337,M,29,SI,X,BR,5,2,CO
1,D031700521,AU,FXJ2349,M,34,SI,X,BR,5,4,AT
1,D031700522,MO,,X,SI,SI,X,BR,8,4,AT
2,D031700523,AU,CLV9426,M,58,SI,X,BR,5,2,CO
1,D031700523,MO,ESC0737,M,26,SI,X,BR,3,2,CO
1,D031700524,ON,ECT8968,F,42,SI,X,BR,5,4,AT
1,D031700525,ON,EZT9261,M,53,SI,X,BR,4,2,CO
2,D031700525,BI,,M,33,NE,X,BR,3,2,CO
1,D031700526,AU,EFS0384,X,SI,SI,X,BR,8,2,CH
1,D031700527,MO,KZT0832,M,19,SI,X,BR,3,2,SI
2,D031700527,AU,DMT6474,X,SI,SI,X,BR,8,2,SI
2,D031700528,AU,AUJ2504,F,SI,SI,X,BR,8,2,CO
1,D031700528,MO,FQE4566,M,37,SI,X,BR,5,2,CO
2,D031700529,AU,ELR8497,M,33,SI,X,BR,7,2,CO
1,D031700529,MO,BFG9131,M,SI,SI,X,BR,8,2,CO
1,D031700530,ON,,X,SI,SI,X,BR,8,2,QF
1,D031700531,MO,FSN2309,M,43,SI,X,BR,3,2,CO
2,D031700531,AU,FSE0527,M,40,SI,X,BR,7,2,CO
3,D031700531,ON,FRS7924,M,47,SI,X,BR,5,2,CO
1,D031700532,MO,FAB5728,F,34,SI,X,BR,5,2,CO
2,D031700532,SI,,X,SI,SI,X,BR,8,2,CO
2,D031700533,CA,CVP7513,M,38,SI,X,BR,5,2,CO
1,D031700533,CA,BWA0174,M,57,SI,X,BR,2,2,CO
1,D031700534,AU,EGN1850,M,SI,SI,X,BR,8,2,CT
2,D031700534,AU,DSP6439,M,21,SI,X,BR,6,2,CT
1,D031700535,AU,CMY1602,M,SI,SI,X,BR,8,2,CT
2,D031700535,MO,,F,SI,IN,X,BR,8,2,CT
1,D031700536,MO,EXC7225,M,25,SI,X,BR,8,2,CO
2,D031700536,AU,,X,SI,SI,X,BR,8,2,CO
1,D031700537,MO,DZM0175,M,20,SI,X,BR,5,2,CO
2,D031700537,AU,EXX2399,M,43,SI,X,BR,5,2,CO
1,D031700538,AU,CRR7897,M,40,SI,X,BR,8,2,CH
2,D031700539,AU,EUS3448,F,51,SI,X,BR,8,2,CO
1,D031700539,AU,GAX2615,M,35,SI,X,BR,8,2,CO
2,D031700540,MC,,M,SI,SI,X,BR,8,2,QM
1,D031700540,MO,DZS6991,M,39,SI,X,BR,3,2,QM
1,D031700541,MO,EXL9906,M,26,SI,X,BR,5,2,CV
2,D031700541,MO,DXL6583,M,SI,SI,X,BR,8,2,CV
1,D031700542,MO,NIP1378,M,22,SI,X,BR,3,2,CO
2,D031700542,AU,NXX9603,M,51,IN,X,BR,3,2,CO
1,D031700543,AU,KWE2356,F,27,SI,X,BR,7,4,AT
1,D031700544,ON,EFV3544,M,33,SI,X,BR,5,4,AT
2,D031700545,CA,DPC5101,M,26,SI,X,BR,3,2,CL
1,D031700545,AU,BFC3168,M,36,SI,X,BR,5,2,CL
1,D031700546,AU,EDB1417,M,29,SI,X,BR,7,2,CH
1,D031700547,SI,,X,SI,SI,X,BR,8,4,AT
1,D031700548,AU,FLS5629,M,41,SI,X,BR,5,2,CO
2,D031700548,MO,GJC3330,M,20,SI,X,BR,3,2,CO
1,D031700549,MO,EKD3758,M,33,SI,X,BR,2,2,CO
2,D031700549,CM,EMJ1427,M,61,SI,X,BR,5,2,CO
1,D031700550,BI,,M,13,NE,X,BR,3,2,CO
2,D031700550,AU,,X,SI,SI,X,BR,8,2,CO
1,D031700551,AU,FQS2009,M,39,SI,X,BR,7,2,CO
2,D031700551,BI,,M,SI,NE,X,BR,8,2,CO
1,D031700552,MO,LPQ4259,M,28,SI,X,BR,3,2,CO
2,D031700552,AU,FJS9103,M,28,SI,X,BR,7,2,CO
1,D031700553,ON,ELQ7398,M,55,SI,X,BR,5,2,CO
2,D031700553,BI,,M,14,NE,X,BR,3,2,CO
1,D031700554,MO,FHS8689,M,36,SI,X,BR,5,2,SI
1,D031700555,MO,EOP3699,M,30,SI,X,BR,5,2,CO
2,D031700555,AU,DIS9387,M,49,SI,X,BR,5,2,CO
1,D031700556,MO,FQR6912,M,14,IN,X,BR,3,2,CL
2,D031700556,AU,DEA3477,F,34,SI,X,BR,5,2,CL
2,D031700557,CA,MJF5791,M,39,SI,X,BR,8,2,CO
1,D031700557,AU,CPA5464,F,23,SI,X,BR,7,2,CO
1,D031700558,MO,BXY8092,M,37,SI,X,BR,5,2,CO
2,D031700558,AU,,F,43,SI,X,BR,7,2,CO
1,D031700559,MO,,M,22,SI,X,BR,5,2,CO
2,D031700559,SI,,F,SI,SI,X,BR,8,2,CO
1,D031700560,MO,DVV7378,M,35,SI,X,BR,3,2,CO
2,D031700560,AU,GAJ8108,X,SI,SI,X,BR,8,2,CO
1,D031700561,MO,FQB3743,M,SI,SI,X,BR,8,2,CO
2,D031700561,CA,EQY5211,M,30,SI,X,BR,3,2,CO
1,D031700562,MO,ESE2336,M,40,SI,X,BR,5,2,QM
1,D031700563,AU,ETC3864,F,56,SI,X,BR,7,4,AT
1,D031700564,MO,DOB0744,M,30,SI,X,BR,8,2,QM
1,D031700565,AU,CRA8278,F,34,SI,X,BR,5,4,AT
1,D031700566,MO,FVA5418,F,28,IN,X,BR,5,2,CO
2,D031700566,AU,CEQ1550,M,44,HA,X,BR,5,2,CO
1,D031700567,MO,GAP2153,M,30,SI,X,BR,5,2,QM
1,D031700568,MO,EWG3161,M,37,SI,X,BR,6,2,CV
2,D031700568,CM,BXM1851,M,52,IN,X,BR,3,2,CV
1,D031700569,MO,DZM6723,M,40,SI,X,BR,2,2,SI
2,D031700569,MO,EWG6279,M,39,SI,X,BR,7,2,SI
2,D031700570,AU,ERE7771,M,24,SI,X,BR,4,2,CO
1,D031700570,AU,FJF6886,M,30,SI,X,BR,7,2,CO
1,D031700571,ON,EFV6128,M,37,SI,X,BR,8,2,CO
2,D031700571,CM,BTU5032,M,73,SI,X,SA,8,2,CO
