X,Y,ID_ACIDENT,CADLOGA,CADLOGB,ALT_NUM,REFERENCIA,DATA,HORA,COD_ACID,FONTE,VIATURA,DP,TALAO,SENTIDO,PISTA,VEICULOS,VITIMAS,DEC,DISTRITO,FOLHA,PRINC_A,PRINC_B,PLACA1,TIPO_PLAC1,PLACA2,TIPO_PLAC2,PLACA3,TIPO_PLAC3,TIPO_ACIDE,MI_PRINX
318479.312231316,7384765.31369213,D051700630,16339,,678,,2017/05/19 00:00:00.000,0740,2,D,,37,2682,,,11000000000000000,0200,OE3,17,,16339,,EXK6487,MO,,,,,CL,348100
331467.379544048,7403146.39891691,D051700631,14242,,4200,,2017/05/06 00:00:00.000,2314,2,D,,38,3470,,,11000000000000000,0100,CN1,13,,14242,,FUK8753,MO,DYC5516,AU,,,CV,348101
329483.754460948,7392291.28463596,D051700632,19547,16161,,,2017/05/12 00:00:00.000,1200,2,D,,78,4590,,,11000000000000000,0100,OE1,45,,16161,19547,EXC3955,MO,FAQ0062,AU,,,CO,348102
319414.44916409,7410027.80347834,D051700633,35449,,22000,,2017/05/20 00:00:00.000,0050,2,D,,46,3340,,,10010000000000000,0400,RV1,61,,35449,,BZU2386,AU,,,,,CO,348103
329265.791315443,7385702.87786675,D051700634,17181,03275,,,2017/05/03 00:00:00.000,1810,2,D,,27,3776,,,11000000000000000,0100,SO1,15,,03275,17181,FOY2724,MO,EZA4426,AU,,,SI,348104
323285.590468089,7400645.80251331,D051700635,16838,,3736,,2017/05/16 00:00:00.000,1628,2,D,,87,1554,,,00001000000000000,0100,NO1,63,,16838,,,,,,,,QB,348105
328791.784256933,7393190.06200517,D051700636,11935,,1208,,2017/05/09 00:00:00.000,1654,4,D,,14,4005,,,10000000000000000,0100,OE1,45,,11935,,FAD3283,AU,,,,,AT,348106
334118.105228472,7393913.52591815,D051700637,11794,,327,,2017/05/08 00:00:00.000,0947,2,D,,06,1808,,,11000000000000000,0100,SU1,14,,11794,,FAO6462,MO,ETB9578,,,,CO,348107
342901.918818744,7390888.1772951,D051700638,18408,,1989,,2017/05/27 00:00:00.000,1712,4,D,,42,3374,,,00000000000100000,0100,SE2,72,,18408,,PWF5638,CM,,,,,AT,348108
340039.95949057,7401164.41179635,D051700639,39013,,1,,2017/05/12 00:00:00.000,1932,2,D,,90,4850,,,10000000000100000,0200,CN2,92,,39013,,DMH5417,AU,GXI0742,CM,,,CF,348109
332940.415400201,7393912.5282104,D051700640,01003,09763,,,2017/05/18 00:00:00.000,1520,2,D,,05,1941,,,10001000000000000,0100,SU1,49,,01003,09763,DTE6626,AU,,,,,CT,348110
331556.304788812,7393172.99083906,D051700641,06651,04003,,,2017/05/09 00:00:00.000,0815,2,D,,78,4382,,,10001000000000000,0100,SO1,7,,04003,06651,FZE8765,AU,,,,,CO,348111
340394.53583298,7402354.49414455,D051700642,02378,09512,,,2017/05/01 00:00:00.000,1613,2,D,,73,4407,,,11000000000000000,0100,CN2,39,,02378,09512,AAA0000,OT,DLP5602,AU,,,CO,348112
338707.779629518,7394327.33535467,D051700643,19018,18070,,,2017/05/13 00:00:00.000,0015,2,D,,57,3034,,,01100000000000000,0100,SE1,1,,18070,19018,FMM7924,MO,ELW2979,ON,,,CV,348113
325017.705574865,7394937.00152875,D051700644,00489,,2125,,2017/05/05 00:00:00.000,1100,2,D,,14,1448,,,20000000000000000,0100,OE2,2,,00489,,DMA5964,AU,DGO6264,AU,,,CO,348114
328796.975140977,7396455.73733322,D051700645,00671,01942,,,2017/05/21 00:00:00.000,1750,2,D,,23,2721,,,11000000000000000,0100,NO1,60,,00671,01942,EHY9169,MO,HMS1748,AU,,,CO,348115
353845.972907902,7399954.15680352,D051700646,11617,04409,,,2017/05/06 00:00:00.000,2042,2,D,,22,3796,,,11000000000000000,0100,LE2,74,,04409,11617,DZU1180,MO,EQB5563,AU,,,CO,348116
339210.033853406,7411960.02055823,D051700647,18151,,15300,,2017/05/31 00:00:00.000,0752,2,D,,20,5156,,,11000000000000000,0100,CN2,81,,18151,,EXK7502,MO,DRU3153,AU,,,CT,348117
333825.025370631,7385872.85237775,D051700648,36098,,,NC,2017/05/30 00:00:00.000,0655,2,D,,35,2771,,,11010000000000000,0001,SU1,27,,36098,,FQC5052,MO,DCA5855,AU,FDB4580,CA,CL,348118
317065.67838438,7380309.4516234,D051700649,09529,,8060,,2017/05/17 00:00:00.000,1620,2,D,,47,5121,,,11000000000000000,0100,SO3,19,,09529,,FAY3600,MO,EZP9585,AU,,,CO,348119
346916.524540371,7397193.90769282,D051700650,18012,,328,,2017/05/05 00:00:00.000,1400,4,D,,24,3679,,,10000000000000000,0001,LE1,59,,18012,,,,,,,,AT,348120
345504.299035907,7398946.2529077,D051700651,13881,,1800,,2017/05/15 00:00:00.000,0900,2,D,,24,3947,,,00000001000000000,0100,LE2,64,,13881,,DTB8884,ON,,,,,QD,348121
343032.901522838,7399434.97231922,D051700652,04128,08074,,,2017/05/10 00:00:00.000,2147,2,D,,10,3749,,,11000000000000000,0100,LE2,18,,04128,08074,EJR5952,MO,CKK3500,AU,,,CO,348122
318860.950598044,7376279.10192463,D051700653,02850,,1,,2017/05/18 00:00:00.000,2320,2,D,,100,4859,,,01000000000000000,0101,SO3,43,,02850,,EXB9514,MO,,,,,CH,348123
326165.985747119,7383984.38255776,D051700654,10270,,360,,2017/05/15 00:00:00.000,1430,2,D,,11,4163,,,01010000000000000,0100,SO2,71,,10270,,EXB2964,MO,GDL3805,,,,CO,348124
333457.302235764,7403002.86069564,D051700655,09170,,550,,2017/05/09 00:00:00.000,1440,2,D,,20,4456,,,01000000000100000,0100,CN2,51,,09170,,DUV3576,MO,ENS7608,CM,,,CF,348125
326722.528511159,7392342.87982635,D051700656,03733,,305,,2017/05/04 00:00:00.000,1830,2,D,,14,4687,,,00000001000000000,0100,OE1,62,,03733,,,,,,,,QF,348126
322884.757428393,7398006.81518659,D051700657,12436,,5000,,2017/05/19 00:00:00.000,1300,2,D,,07,1950,,,11000000000000000,0100,TT,88,,29772,,EWI2082,MO,,,,,CO,348127
342174.138024234,7391644.9403326,D051700658,17824,,4500,,2017/05/22 00:00:00.000,1603,4,D,,42,1308,,,10000000000000000,0100,SE2,85,,17824,,CZZ5509,AU,,,,,AT,348128
330015.132602102,7371738.13733452,D051700659,03509,,5100,,2017/05/17 00:00:00.000,2330,2,D,,101,4612,,,10000000000000000,0201,SU4,30,,03509,,EJJ9080,AU,,,,,CH,348129
336449.493749652,7398923.78217548,D051700660,08466,,1335,,2017/05/09 00:00:00.000,2012,2,D,,09,900058,,,01000000000000000,0100,CN2,86,,08466,,FAY8438,MO,,,,,SI,348130
332438.644189977,7391930.94918184,D051700661,03274,,1262,,2017/05/26 00:00:00.000,0050,2,D,,36,2045,,,00100000000000000,0100,SU2,90,,03274,,,,,,,,QF,348131
332366.325951933,7396166.98577955,D051700662,04659,,797,,2017/05/12 00:00:00.000,0852,2,D,,03,2571,,,01100000000000000,0001,CN3,66,,04659,,FKJ2520,MO,KZM0767,ON,,,CT,348132
328925.194199755,7381037.02894279,D051700663,09220,,2254,,2017/05/01 00:00:00.000,1930,4,D,,99,4936,,,10000000000000000,0100,SU3,16,,09220,,FKX5391,,,,,,AT,348133
327904.459593669,7403262.57459553,D051700664,20633,,133,,2017/05/31 00:00:00.000,1230,2,D,,45,4140,,,01000000000000000,0100,NO2,11,,20633,,DZR9946,MO,CWX3847,AU,DTB6080,ON,CH,348134
325458.051041679,7393426.77072288,D051700665,12502,,,NC,2017/05/05 00:00:00.000,0000,2,D,,51,4101,,,10000000000000000,0100,PB,12,,13014,,FOC9586,AU,,,,,CP,348135
325939.191060922,7372708.51770823,D051700666,15507,,5677,,2017/05/15 00:00:00.000,0730,4,D,,85,1722,C,,01000000000000000,0100,SU4,23,,15507,,DRZ2490,MO,,,,,AT,348136
330346.479519308,7380864.27978818,D051700667,20048,,1846,,2017/05/27 00:00:00.000,0800,2,D,,80,4165,C,,01010000000000000,0100,SU3,22,,20048,,DZM3164,MO,ECM9251,CA,,,CL,348137
332593.457218177,7394459.2262699,D051700668,13317,,39,,2017/05/21 00:00:00.000,0645,4,D,,01,2535,,,10000000000000000,0100,CN3,66,,13317,,,,,,,,AT,348138
318932.15989827,7378134.27605467,D051700669,31402,,987,,2017/05/28 00:00:00.000,0552,2,D,,100,5147,,,11000000000000000,0100,SO3,43,,31402,,BHX9041,MO,,,,,CO,348139
322332.943863762,7398047.98322828,D051700670,29772,,1000,,2017/05/04 00:00:00.000,1700,2,D,,63,1470,,,11000000000000000,0200,TT,88,,29772,,DZU5417,MO,FLT2155,AU,,,CL,348140
328576.562762665,7392432.74197566,D051700671,07691,,1094,,2017/05/11 00:00:00.000,1051,2,D,,15,2026,,,11000000000000000,0100,OE1,62,,07691,,HDX9733,AU,,,,,CO,348141
336325.477732412,7405431.7315361,D051700672,18151,79771,,,2017/05/03 00:00:00.000,1730,2,D,,20,4241,,,01000000000100000,0100,CN2,81,,18151,79771,ECF1795,MO,DPA4502,CM,,,CF,348142
341303.100245401,7414904.28856098,D051700673,07061,,73000,,2017/05/16 00:00:00.000,2340,2,D,,73,5220,,,10000000000000010,0100,RV1,81,,07061,,DVL6742,AU,,,,,CT,348143
320904.010036211,7380008.43503977,D051700674,04167,,100,,2017/05/13 00:00:00.000,2000,2,D,,100,1913,,,01000000000000000,0100,SO3,43,,04167,,EJP1606,MO,,,,,QM,348144
321659.705482443,7386889.20577963,D051700675,64937,,600,,2017/05/12 00:00:00.000,2215,2,D,,89,3480,,,11000000000000000,0100,OE3,83,,64937,,DPV8676,MO,DQK2069,AU,,,CO,348145
333014.523039972,7388929.25617685,D051700676,33750,,42,,2017/05/11 00:00:00.000,1400,4,D,,16,4635,,,10000000000000000,0100,SU2,77,,33750,,DUH7093,AU,,,,,AT,348146
357277.510373048,7396857.77216246,D051700677,10393,,4288,,2017/05/11 00:00:00.000,0530,2,D,,68,4253,,,10100000000000000,0100,LE2,96,,10393,,ELK5138,AU,EFW4503,ON,,,CT,348147
328022.176648625,7373518.87782916,D051700678,15406,,467,,2017/05/20 00:00:00.000,1537,4,D,,101,4699,,,01000000000000000,0200,SU4,30,,15406,,,,,,,,AT,348148
332140.468016439,7394687.17224752,D051700679,13632,,277,,2017/05/14 00:00:00.000,0635,2,D,,04,4464,,,10000000000000000,0100,CN3,66,,13632,,NYC7373,AU,,,,,CH,348149
318361.754782099,7403435.08360129,D051700680,01429,,20150,,2017/05/12 00:00:00.000,0220,4,D,,46,3156,,,10000000000000000,0001,RV1,3,,01429,,COT1117,AU,COT1117,AU,KTZ6488,CA,AT,348150
325181.86616796,7371052.73186831,D051700681,15507,,7800,,2017/05/28 00:00:00.000,0105,2,D,,85,4978,,,11000000000000000,0100,SU4,23,,15507,,DJT8831,MO,FAK0981,AU,,,CV,348151
351337.619117674,7396968.67548478,D051700682,46936,,5200,,2017/05/20 00:00:00.000,0130,2,D,,32,1734,,,20000000000000000,0100,LE3,37,,46936,,FBS0438,AU,CSW1848,AU,,,CT,348152
327197.648145991,7389193.93549151,D051700683,06238,,10999,,2017/05/24 00:00:00.000,1230,2,D,,15,2661,,,11000000000000000,0100,PB,35,,13014,,DJK3623,MO,,,,,CO,348153
323314.486166981,7364116.98209633,D051700684,33015,,6650,,2017/05/15 00:00:00.000,1220,2,D,,25,1727,,,11000000000000000,0200,SU4,55,,33015,,FKM2960,MO,PVP1737,AU,,,CO,348154
350988.993383891,7392619.66515967,D051700685,36318,,779,,2017/05/08 00:00:00.000,2011,2,D,,53,3235,,,01100000000000000,0100,SE1,57,,36318,,ILV5713,MO,DTC4019,ON,,,CO,348155
336326.540625737,7405134.38063911,D051700686,18151,,2700,,2017/05/02 00:00:00.000,2328,2,D,,20,4215,,,00011000000000000,0001,CN2,81,,18151,,,,,,,,CO,348156
330356.048173311,7397034.51731311,D051700687,44885,,50,,2017/05/19 00:00:00.000,1839,4,D,,23,2667,,,00100000000000000,0100,NO1,6,,44885,,FFM2456,ON,,,,,AT,348157
334779.014824475,7401899.4280926,D051700688,00835,,152,,2017/05/30 00:00:00.000,0957,2,D,,20,5134,,,11000000000000000,0100,CN2,70,,00835,,DRX8182,MO,FQW5074,AU,,,CT,348158
330483.832578245,7389210.97595896,D051700689,17003,10014,,,2017/05/03 00:00:00.000,1615,2,D,,15,4292,,,11000000000000000,0100,SO1,32,,10014,17003,FTR4370,MO,,,,,CO,348159
338459.995364347,7404292.03837608,D051700690,19711,77330,,,2017/05/07 00:00:00.000,1230,4,D,,73,4699,,,10000000000000000,0100,CN2,39,,19711,77330,FSS2819,AU,,,,,AT,348160
323147.099209686,7380785.40202917,D051700691,08367,,597,,2017/05/16 00:00:00.000,0715,2,D,,102,1051,,,01000000000100000,0100,SO3,46,,08367,,EXL1159,MO,DBQ7368,CM,,,CT,348161
343956.667685402,7399627.67454189,D051700692,04128,,2809,,2017/05/15 00:00:00.000,1855,2,D,,10,3873,,,01000000000100000,0100,LE2,18,,04128,,DOU8327,MO,ETO7947,CM,,,CO,348162
326428.373132769,7392199.2829126,D051700693,46490,,1,,2017/05/11 00:00:00.000,1745,2,D,,34,4057,,,11000000000000000,0100,PB,62,,46490,,DZU7046,MO,DLP0934,AU,,,CF,348163
331923.989058904,7393329.06453542,D051700694,03081,09191,,,2017/05/01 00:00:00.000,1400,4,D,,05,1682,,,00000000000000010,0100,SO1,7,,03081,09191,,,,,,,AT,348164
328307.450804137,7391329.11447637,D051700695,04933,,150,,2017/05/30 00:00:00.000,1725,2,D,,15,2193,,,20000000000000000,0100,OE1,62,,04933,,FUV7392,AU,FOT1141,CM,,,CO,348165
357800.891757989,7392258.05556996,D051700696,72670,,6958,,2017/05/24 00:00:00.000,0640,2,D,,44,2912,,,11000000000000000,0100,LE3,25,,72670,,DLZ3117,MO,EJE6934,CM,,,CO,348166
340266.405130536,7402282.22195657,D051700697,09512,,2605,,2017/05/22 00:00:00.000,0450,2,D,,73,5192,,,01100000000000000,0100,CN2,39,,09512,,FPC2005,MO,ELQ5862,ON,,,CF,348167
330773.86727749,7393498.32448811,D051700698,15656,17240,,,2017/05/24 00:00:00.000,1252,2,D,,78,4770,,,10100000000000000,0100,OE1,7,,15656,17240,FWN2246,AU,EZL3268,ON,,,CO,348168
335360.70907824,7395703.46477993,D051700699,16870,,2317,,2017/05/11 00:00:00.000,0810,4,D,,12,4226,,,00000001000000000,0100,LE1,10,,16870,,,,,,,,AT,348169
334081.844634846,7399864.81354026,D051700700,05567,,3143,,2017/05/13 00:00:00.000,1050,4,D,,09,4604,,,00000000000100000,0100,CN2,70,,05567,,EIA6758,CM,,,,,AT,348170
343265.528023033,7388527.27857942,D051700701,15692,,124,,2017/05/17 00:00:00.000,0754,4,D,,70,1819,,,10000000000000000,0100,SE2,72,,15692,,CIS4764,AU,,,,,AT,348171
0,0,D051700702,98750,,,NC,2017/05/21 00:00:00.000,2130,4,D,,87,2262,,,00000000000000010,0001,SI,SI,,98750,,,,,,,,AT,348172
333515.431150211,7395779.50460539,D051700703,16725,,171,,2017/05/29 00:00:00.000,1425,2,D,,03,2941,,,11000000000000000,0100,CN3,78,,16725,,FHQ7396,AU,GAV7779,,,,CO,348173
332591.779784928,7385114.58438339,D051700704,02235,,919,,2017/05/16 00:00:00.000,0000,2,D,,35,2539,,,01000000000000000,0100,SU1,38,,02235,,EXG3067,MO,,,,,QM,348174
329753.134986179,7393995.39672526,D051700705,02271,,165,,2017/05/15 00:00:00.000,1240,2,D,,23,4197,,,11000000000000000,0100,OE1,45,,02271,,FZS9039,MO,FVV6658,AU,,,CO,348175
329729.075752537,7385326.52125628,D051700706,31919,,3800,,2017/05/08 00:00:00.000,1710,2,D,,27,3995,,,11000000000000000,0100,SU2,15,,31919,,DXP9687,AU,,,,,CT,348176
329852.686054057,7392503.35947725,D051700707,06651,02164,,,2017/05/19 00:00:00.000,2112,2,D,,78,4624,C,,11000000000000000,0100,OE1,45,,06651,17240,FAY3417,MO,CPT6777,AU,,,CO,348177
329780.18269865,7387390.82943294,D051700708,19692,16675,,,2017/05/06 00:00:00.000,0540,2,D,,27,3859,,,20000000000000000,0200,SO1,15,,16675,19692,DJM6208,AU,PGQ7902,AU,,,CF,348178
316657.733516004,7408776.6081576,D051700709,01429,,26000,,2017/05/28 00:00:00.000,1745,4,D,,46,3543,,,10000000000000000,0100,RV1,3,,01429,,FKI4903,AU,,,,,AT,348179
334928.346582243,7393760.10755067,D051700710,06642,,5500,,2017/05/28 00:00:00.000,2120,2,D,,08,3545,,,01000000000000000,0100,SE2,14,,06642,,,,,,,,QM,348180
331438.707605905,7402787.23157329,D051700711,14242,,3775,,2017/05/24 00:00:00.000,1307,4,D,,38,2285,,,01000000000000000,0200,CN1,51,,14242,,CMT7424,MO,,,,,AT,348181
337189.066738476,7405035.53596408,D051700712,13133,,1138,,2017/05/27 00:00:00.000,1217,4,D,,20,5075,B,,10000000000000000,0100,CN2,81,,13133,,FTT4056,AU,,,,,AT,348182
322628.274120758,7393516.44420137,D051700713,99135,,1280,,2017/05/03 00:00:00.000,1310,2,D,,93,2007,,,11000000000000000,0100,OE2,12,,99135,,FAZ4327,CM,DFO6230,,,,CO,348183
326179.209933052,7401800.44286685,D051700714,17171,01451,,,2017/05/13 00:00:00.000,1226,2,D,,28,4341,,,11000000000000000,0100,NO2,29,,01451,17171,DTN3080,MO,BYM9971,AU,,,CO,348184
324266.652861802,7405546.38040588,D051700715,30597,,141,,2017/05/28 00:00:00.000,0800,2,D,,74,2418,,,01000000000000000,0100,NO2,42,,30597,,,,,,,,QM,348185
351964.754786277,7390736.74952199,D051700716,45308,,5,,2017/05/16 00:00:00.000,0130,2,D,,53,4833,,,00100000000000000,0200,SE1,57,,45308,,ELQ8302,ON,,,,,CH,348186
340847.792736216,7396153.64694357,D051700717,07014,34122,,,2017/05/29 00:00:00.000,1250,2,D,,30,1780,,,01010000000000000,0100,LE1,80,,07014,34122,EXJ2506,MO,FZK5150,CA,,,CV,348187
328626.258028132,7392931.17057292,D051700718,16919,,1955,,2017/05/25 00:00:00.000,0600,2,D,,14,4484,,,10000000000000000,0100,OE1,62,,16919,,GGW8010,AU,,,,,CH,348188
317535.948652706,7383948.17387451,D051700719,29757,,,NC,2017/05/29 00:00:00.000,1400,2,D,,47,5346,,,00100000000000000,0100,OE3,17,,29757,,EWU8803,ON,,,,,CH,348189
344658.67939662,7396722.16901888,D051700720,44742,,,NC,2017/05/07 00:00:00.000,0804,2,D,,21,3631,,,11000000000000000,0100,LE3,91,,44742,,,,CVV4756,,,,CT,348190
333032.599628897,7404029.02511857,D051700721,09170,,1611,,2017/05/10 00:00:00.000,0727,2,D,,38,2071,,,11000000000000000,0100,CN2,51,,09170,,DNX7096,MO,DMI1734,AU,,,CV,348191
333481.401614271,7392382.22312064,D051700722,06624,19264,,,2017/05/23 00:00:00.000,1546,4,D,,06,1927,,,00000000000100000,0001,SU1,49,,00120,19264,FKU0363,CM,,,,,AT,348192
330605.219243479,7374100.18610216,D051700723,99170,,1,,2017/05/08 00:00:00.000,1148,4,D,,12,1904,,,00000000000100000,0100,SU4,30,,99170,,AMY7283,CM,,,,,AT,348193
351283.567402162,7387551.02891451,D051700724,63256,,4,,2017/05/07 00:00:00.000,1605,4,D,,49,900071,,,01000000000000000,0100,SE1,75,,63256,,ECG3518,MO,,,,,AT,348194
334932.720571394,7385788.63877148,D051700725,05618,,3238,,2017/05/11 00:00:00.000,1830,2,D,,16,1057,,,01000000000000010,0100,SU1,27,,05618,,DZN2846,MO,,,,,CO,348195
332619.681934337,7392096.71702668,D051700726,19583,,1211,,2017/05/31 00:00:00.000,1200,2,D,,36,5334,,,11000000000000000,0100,SU2,49,,19583,,LLR4764,MO,GBN7734,AU,,,CL,348196
328253.017049398,7390584.30563371,D051700727,06897,,3300,,2017/05/19 00:00:00.000,0052,2,D,,15,4287,,,10100000000000000,0100,SO1,35,,06897,,GBV0404,AU,DTE1454,ON,,,CO,348197
326150.732468451,7389956.25348355,D051700728,17932,,840,,2017/05/19 00:00:00.000,0630,2,D,,34,1585,,,11000000000000000,0100,SO2,54,,17932,,EXA2746,MO,FKX4209,AU,,,CO,348198
331970.615898067,7389842.51678502,D051700729,17991,,1125,,2017/05/05 00:00:00.000,1200,2,D,,16,4428,,,11000000000000000,0100,SU2,90,,17991,,EQB5764,AU,FOT0017,,,,CT,348199
326984.07444617,7380372.00887445,D051700730,06238,,22613,,2017/05/13 00:00:00.000,1500,2,D,,99,5232,,,02000000000000000,0100,PB,16,,13014,,MEF5118,MO,BXP5324,MO,,,CO,348200
320384.286730208,7410020.16729383,D051700731,73197,,207,,2017/05/05 00:00:00.000,1240,4,D,,46,1554,,,01000000000000000,0100,NO2,61,,73197,,DJJ3843,MO,,,,,AT,348201
330624.34672656,7403109.01257948,D051700732,15599,12470,,,2017/05/05 00:00:00.000,2103,2,D,,38,2014,,,02000000000000000,0100,CN1,13,,12470,15599,DGR3739,MO,ECP4525,MO,,,CO,348202
341327.036597514,7397082.59863862,D051700733,36081,,,NC,2017/05/17 00:00:00.000,1830,4,D,,10,1987,,,01000000000000000,0100,SE1,59,,36081,,DWU5810,MO,,,,,AT,348203
340840.867176351,7397768.39369525,D051700734,25957,,1,,2017/05/04 00:00:00.000,0515,4,D,,10,3536,,,00000000000100000,0100,TT,89,,25957,,FZB0256,CM,,,,,AT,348204
331682.917563421,7376414.79886321,D051700735,09152,,100,,2017/05/23 00:00:00.000,0752,4,D,,06,1916,,,01000000000000000,0100,SU3,58,,09152,,DUY1950,MO,,,,,AT,348205
326801.092554555,7384426.11797456,D051700736,10918,,,SB VIADUTO,2017/05/18 00:00:00.000,0730,2,D,,27,4219,C,,11000000000000000,0100,SO2,71,,10918,,EXH7342,MO,EUA1692,AU,,,CT,348206
346252.887984703,7392839.95984948,D051700737,02181,,5550,,2017/05/11 00:00:00.000,1930,2,D,,66,1824,C,,21000000000000000,0200,SE1,4,,02181,,OMW3516,MO,EOV3237,AU,FSO4105,AU,CL,348207
322931.144562689,7384156.74926131,D051700738,22041,,1103,,2017/05/19 00:00:00.000,1345,4,D,,92,1694,,,10000000000000000,0100,SO3,46,,22041,,EKZ8353,AU,,,,,AT,348208
348501.024777781,7394439.99203333,D051700739,34652,,690,,2017/05/06 00:00:00.000,1830,2,D,,65,3704,,,11000000000000000,0100,LE3,5,,34652,,DUW4063,MO,CGS1412,AU,,,CO,348209
331467.810153583,7397614.40753635,D051700740,17507,,545,,2017/05/18 00:00:00.000,0930,2,D,,02,3356,C,,10000000000100000,0100,CN1,69,,17507,,FGD5424,CM,JRQ1734,AU,,,CT,348210
319391.061978478,7381647.83612039,D051700741,06334,,641,,2017/05/31 00:00:00.000,1445,2,D,,47,5298,,,00001000000000010,0100,SO3,19,,06334,,,,,,,,CV,348211
351409.893912166,7400819.16223203,D051700742,46936,,809,,2017/05/12 00:00:00.000,0800,2,D,,53,3305,,,00001000000000000,0100,LE2,74,,46936,,,,,,,,QB,348212
353103.350896233,7389848.45532835,D051700743,09044,,4700,,2017/05/29 00:00:00.000,2100,2,D,,49,5313,,,11000000000000010,0100,SE1,33,,09044,,DZP8222,MO,FTU9064,AU,,,CO,348213
323819.14055728,7396005.27995474,D051700744,13854,11780,,,2017/05/30 00:00:00.000,2047,2,D,,91,2890,,,01000000000100000,0100,NO1,88,,11780,13854,EOC3401,MO,APB9894,CM,,,CO,348214
325858.225198404,7375418.93975075,D051700745,05127,,961,,2017/05/24 00:00:00.000,1930,2,D,,101,4851,,,01000000000100000,0100,SU4,23,,05127,,FWX5919,MO,FAO2907,CM,,,CO,348215
334829.20540241,7386756.55478491,D051700746,03482,05959,,,2017/05/15 00:00:00.000,1210,2,D,,26,3153,,,11000000000000000,0100,SU1,27,,05959,17069,FTX6599,MO,,,,,CT,348216
334142.098969919,7385403.87836056,D051700747,13915,02505,,,2017/05/12 00:00:00.000,1930,2,D,,83,3100,,,11000000000000000,0100,SU1,27,,02505,13915,FOC8199,MO,FMS1944,AU,,,CO,348217
331621.751242454,7394503.12108552,D051700748,02497,,409,,2017/05/27 00:00:00.000,0600,4,D,,04,4881,,,10000000000000000,0100,OE1,26,,02497,,LCU1806,AU,,,,,AT,348218
351631.369359748,7391333.48775729,D051700749,45319,,660,,2017/05/15 00:00:00.000,0823,4,D,,53,3383,,,01000000000000000,0001,SE1,57,,45319,,FLZ1018,MO,,,,,AT,348219
334022.193697703,7387368.05387599,D051700750,04843,,961,,2017/05/03 00:00:00.000,1410,2,D,,16,4328,,,11000000000000000,0100,SU1,27,,04843,,HIA3168,MO,CDY4104,AU,,,CL,348220
328046.134784468,7380866.95308807,D051700751,14743,,2211,,2017/05/06 00:00:00.000,2028,2,D,,99,4957,,,01000000000000000,0100,SU3,16,,14743,,DVZ2554,MO,,,,,QM,348221
333622.781739282,7387849.48994576,D051700752,03523,,741,,2017/05/06 00:00:00.000,1907,2,D,,16,4448,,,11000000000000000,0100,SU1,77,,03523,,DUW8578,MO,FAM1586,AU,,,SI,348222
338798.608160986,7397177.70199107,D051700753,06371,,1822,,2017/05/12 00:00:00.000,0500,2,D,,52,1034,,,10000000000000000,0100,TT,80,,29772,,DCZ3430,AU,,,,,CH,348223
324291.420704074,7383942.28690644,D051700754,03216,,97,,2017/05/15 00:00:00.000,2147,2,D,,11,5326,,,11000000000000000,0100,SO2,71,,03216,,EJQ7884,MO,EVI3134,CM,,,CL,348224
336138.039627856,7392333.38749673,D051700755,00331,,,NC,2017/05/24 00:00:00.000,1521,2,D,,17,1784,,,00000000000100000,0100,SE2,34,,00331,,DPS5569,CM,,,,,OU,348225
328182.782713872,7373792.47179718,D051700756,38088,,85,,2017/05/10 00:00:00.000,2320,2,D,,48,4727,B,,01000000000000010,0100,SU4,30,,38088,,FCT6918,MO,,,,,CO,348226
321526.039116402,7379486.31126448,D051700757,08367,,4000,,2017/05/13 00:00:00.000,1600,2,D,,92,4689,,,20000000000000000,0100,SO3,46,,08367,,DQV5963,AU,DRP0074,AU,,,CT,348227
334175.285363515,7390367.54577722,D051700758,17294,,476,,2017/05/12 00:00:00.000,1621,4,D,,06,1786,,,10000000000000000,0100,SU1,90,,17294,,CVC5560,AU,,,,,AT,348228
334467.471365828,7394410.8840728,D051700759,00543,,370,,2017/05/14 00:00:00.000,1241,2,D,,08,3176,,,20000000000000000,0500,LE1,10,,00543,,EBI4498,AU,EMH3148,AU,,,CO,348229
333460.084009681,7383617.72520451,D051700760,24491,,11000,,2017/05/15 00:00:00.000,0750,2,D,,97,790,,,21000000000000000,0100,RV1,38,,24491,,DRZ0881,MO,DEZ8144,AU,FJK9817,AU,CL,348230
